,EDA,timestamp
1,0.0,1637342622.0
2,0.099962,1637342622.25
3,0.135846,1637342622.5
4,0.137127,1637342622.75
5,0.13969,1637342623.0
6,0.142253,1637342623.25
7,0.130719,1637342623.5
8,0.133283,1637342623.75
9,0.133283,1637342624.0
10,0.133283,1637342624.25
11,0.135846,1637342624.5
12,0.137127,1637342624.75
13,0.135846,1637342625.0
14,0.134564,1637342625.25
15,0.132001,1637342625.5
16,0.135846,1637342625.75
17,0.140972,1637342626.0
18,0.140972,1637342626.25
19,0.143535,1637342626.5
20,0.146098,1637342626.75
21,0.14738,1637342627.0
22,0.143535,1637342627.25
23,0.143535,1637342627.5
24,0.144817,1637342627.75
25,0.140972,1637342628.0
26,0.144817,1637342628.25
27,0.151224,1637342628.5
28,0.152506,1637342628.75
29,0.146098,1637342629.0
30,0.14738,1637342629.25
31,0.146098,1637342629.5
32,0.148661,1637342629.75
33,0.152506,1637342630.0
34,0.152506,1637342630.25
35,0.153788,1637342630.5
36,0.155069,1637342630.75
37,0.149943,1637342631.0
38,0.151224,1637342631.25
39,0.151224,1637342631.5
40,0.149943,1637342631.75
41,0.153788,1637342632.0
42,0.155069,1637342632.25
43,0.156351,1637342632.5
44,0.158914,1637342632.75
45,0.157632,1637342633.0
46,0.157632,1637342633.25
47,0.158914,1637342633.5
48,0.161477,1637342633.75
49,0.162758,1637342634.0
50,0.162758,1637342634.25
51,0.160195,1637342634.5
52,0.158914,1637342634.75
53,0.158914,1637342635.0
54,0.158914,1637342635.25
55,0.161477,1637342635.5
56,0.161477,1637342635.75
57,0.161477,1637342636.0
58,0.162758,1637342636.25
59,0.160195,1637342636.5
60,0.160195,1637342636.75
61,0.162758,1637342637.0
62,0.160195,1637342637.25
63,0.165322,1637342637.5
64,0.166603,1637342637.75
65,0.165322,1637342638.0
66,0.166603,1637342638.25
67,0.161477,1637342638.5
68,0.16404,1637342638.75
69,0.162758,1637342639.0
70,0.165322,1637342639.25
71,0.165322,1637342639.5
72,0.166603,1637342639.75
73,0.162758,1637342640.0
74,0.167885,1637342640.25
75,0.165322,1637342640.5
76,0.16404,1637342640.75
77,0.162758,1637342641.0
78,0.165322,1637342641.25
79,0.165322,1637342641.5
80,0.166603,1637342641.75
81,0.167885,1637342642.0
82,0.16404,1637342642.25
83,0.165322,1637342642.5
84,0.162758,1637342642.75
85,0.16404,1637342643.0
86,0.167885,1637342643.25
87,0.169166,1637342643.5
88,0.169166,1637342643.75
89,0.165322,1637342644.0
90,0.165322,1637342644.25
91,0.165322,1637342644.5
92,0.165322,1637342644.75
93,0.169166,1637342645.0
94,0.167885,1637342645.25
95,0.166603,1637342645.5
96,0.166603,1637342645.75
97,0.16404,1637342646.0
98,0.166603,1637342646.25
99,0.166603,1637342646.5
100,0.170448,1637342646.75
101,0.170448,1637342647.0
102,0.170448,1637342647.25
103,0.166603,1637342647.5
104,0.166603,1637342647.75
105,0.166603,1637342648.0
106,0.166603,1637342648.25
107,0.169166,1637342648.5
108,0.170448,1637342648.75
109,0.170448,1637342649.0
110,0.166603,1637342649.25
111,0.169166,1637342649.5
112,0.167885,1637342649.75
113,0.170448,1637342650.0
114,0.170448,1637342650.25
115,0.171729,1637342650.5
116,0.170448,1637342650.75
117,0.166603,1637342651.0
118,0.167885,1637342651.25
119,0.165322,1637342651.5
120,0.170448,1637342651.75
121,0.171729,1637342652.0
122,0.170448,1637342652.25
123,0.171729,1637342652.5
124,0.167885,1637342652.75
125,0.167885,1637342653.0
126,0.169166,1637342653.25
127,0.171729,1637342653.5
128,0.169166,1637342653.75
129,0.169166,1637342654.0
130,0.173011,1637342654.25
131,0.169166,1637342654.5
132,0.170448,1637342654.75
133,0.170448,1637342655.0
134,0.173011,1637342655.25
135,0.173011,1637342655.5
136,0.173011,1637342655.75
137,0.173011,1637342656.0
138,0.169166,1637342656.25
139,0.170448,1637342656.5
140,0.171729,1637342656.75
141,0.170448,1637342657.0
142,0.171729,1637342657.25
143,0.173011,1637342657.5
144,0.173011,1637342657.75
145,0.174293,1637342658.0
146,0.169166,1637342658.25
147,0.170448,1637342658.5
148,0.170448,1637342658.75
149,0.173011,1637342659.0
150,0.171729,1637342659.25
151,0.174293,1637342659.5
152,0.175574,1637342659.75
153,0.170448,1637342660.0
154,0.170448,1637342660.25
155,0.171729,1637342660.5
156,0.170448,1637342660.75
157,0.173011,1637342661.0
158,0.174293,1637342661.25
159,0.174293,1637342661.5
160,0.175574,1637342661.75
161,0.167885,1637342662.0
162,0.171729,1637342662.25
163,0.170448,1637342662.5
164,0.174293,1637342662.75
165,0.175574,1637342663.0
166,0.175574,1637342663.25
167,0.175574,1637342663.5
168,0.173011,1637342663.75
169,0.174293,1637342664.0
170,0.171729,1637342664.25
171,0.174293,1637342664.5
172,0.173011,1637342664.75
173,0.174293,1637342665.0
174,0.176856,1637342665.25
175,0.171729,1637342665.5
176,0.171729,1637342665.75
177,0.173011,1637342666.0
178,0.175574,1637342666.25
179,0.175574,1637342666.5
180,0.175574,1637342666.75
181,0.176856,1637342667.0
182,0.174293,1637342667.25
183,0.171729,1637342667.5
184,0.174293,1637342667.75
185,0.170448,1637342668.0
186,0.175574,1637342668.25
187,0.175574,1637342668.5
188,0.178137,1637342668.75
189,0.175574,1637342669.0
190,0.174293,1637342669.25
191,0.175574,1637342669.5
192,0.174293,1637342669.75
193,0.178137,1637342670.0
194,0.175574,1637342670.25
195,0.178137,1637342670.5
196,0.174293,1637342670.75
197,0.174293,1637342671.0
198,0.174293,1637342671.25
199,0.174293,1637342671.5
200,0.178137,1637342671.75
201,0.178137,1637342672.0
202,0.184545,1637342672.25
203,0.178137,1637342672.5
204,0.174293,1637342672.75
205,0.174293,1637342673.0
206,0.175574,1637342673.25
207,0.178137,1637342673.5
208,0.178137,1637342673.75
209,0.178137,1637342674.0
210,0.175574,1637342674.25
211,0.176856,1637342674.5
212,0.175574,1637342674.75
213,0.178137,1637342675.0
214,0.178137,1637342675.25
215,0.179419,1637342675.5
216,0.176856,1637342675.75
217,0.179419,1637342676.0
218,0.173011,1637342676.25
219,0.176856,1637342676.5
220,0.175574,1637342676.75
221,0.178137,1637342677.0
222,0.178137,1637342677.25
223,0.179419,1637342677.5
224,0.179419,1637342677.75
225,0.176856,1637342678.0
226,0.175574,1637342678.25
227,0.170448,1637342678.5
228,0.175574,1637342678.75
229,0.176856,1637342679.0
230,0.179419,1637342679.25
231,0.179419,1637342679.5
232,0.179419,1637342679.75
233,0.175574,1637342680.0
234,0.175574,1637342680.25
235,0.176856,1637342680.5
236,0.175574,1637342680.75
237,0.179419,1637342681.0
238,0.175574,1637342681.25
239,0.175574,1637342681.5
240,0.179419,1637342681.75
241,0.174293,1637342682.0
242,0.174293,1637342682.25
243,0.175574,1637342682.5
244,0.178137,1637342682.75
245,0.176856,1637342683.0
246,0.178137,1637342683.25
247,0.176856,1637342683.5
248,0.175574,1637342683.75
249,0.174293,1637342684.0
250,0.174293,1637342684.25
251,0.178137,1637342684.5
252,0.176856,1637342684.75
253,0.176856,1637342685.0
254,0.178137,1637342685.25
255,0.175574,1637342685.5
256,0.174293,1637342685.75
257,0.174293,1637342686.0
258,0.174293,1637342686.25
259,0.178137,1637342686.5
260,0.176856,1637342686.75
261,0.176856,1637342687.0
262,0.179419,1637342687.25
263,0.175574,1637342687.5
264,0.176856,1637342687.75
265,0.174293,1637342688.0
266,0.178137,1637342688.25
267,0.178137,1637342688.5
268,0.179419,1637342688.75
269,0.174293,1637342689.0
270,0.174293,1637342689.25
271,0.173011,1637342689.5
272,0.174293,1637342689.75
273,0.178137,1637342690.0
274,0.178137,1637342690.25
275,0.179419,1637342690.5
276,0.178137,1637342690.75
277,0.175574,1637342691.0
278,0.176856,1637342691.25
279,0.175574,1637342691.5
280,0.178137,1637342691.75
281,0.178137,1637342692.0
282,0.176856,1637342692.25
283,0.179419,1637342692.5
284,0.174293,1637342692.75
285,0.174293,1637342693.0
286,0.175574,1637342693.25
287,0.178137,1637342693.5
288,0.178137,1637342693.75
289,0.176856,1637342694.0
290,0.178137,1637342694.25
291,0.176856,1637342694.5
292,0.176856,1637342694.75
293,0.171729,1637342695.0
294,0.179419,1637342695.25
295,0.178137,1637342695.5
296,0.179419,1637342695.75
297,0.176856,1637342696.0
298,0.175574,1637342696.25
299,0.176856,1637342696.5
300,0.178137,1637342696.75
301,0.179419,1637342697.0
302,0.179419,1637342697.25
303,0.179419,1637342697.5
304,0.173011,1637342697.75
305,0.175574,1637342698.0
306,0.173011,1637342698.25
307,0.179419,1637342698.5
308,0.179419,1637342698.75
309,0.179419,1637342699.0
310,0.179419,1637342699.25
311,0.176856,1637342699.5
312,0.175574,1637342699.75
313,0.175574,1637342700.0
314,0.176856,1637342700.25
315,0.174293,1637342700.5
316,0.179419,1637342700.75
317,0.179419,1637342701.0
318,0.179419,1637342701.25
319,0.176856,1637342701.5
320,0.176856,1637342701.75
321,0.178137,1637342702.0
322,0.179419,1637342702.25
323,0.179419,1637342702.5
324,0.1807,1637342702.75
325,0.179419,1637342703.0
326,0.173011,1637342703.25
327,0.178137,1637342703.5
328,0.176856,1637342703.75
329,0.179419,1637342704.0
330,0.179419,1637342704.25
331,0.1807,1637342704.5
332,0.1807,1637342704.75
333,0.176856,1637342705.0
334,0.176856,1637342705.25
335,0.178137,1637342705.5
336,0.179419,1637342705.75
337,0.178137,1637342706.0
338,0.181982,1637342706.25
339,0.1807,1637342706.5
340,0.176856,1637342706.75
341,0.178137,1637342707.0
342,0.178137,1637342707.25
343,0.1807,1637342707.5
344,0.1807,1637342707.75
345,0.181982,1637342708.0
346,0.179419,1637342708.25
347,0.178137,1637342708.5
348,0.176856,1637342708.75
349,0.178137,1637342709.0
350,0.181982,1637342709.25
351,0.181982,1637342709.5
