,HR,timestamp
1,85.0,1637342632.0
2,80.5,1637342633.0
3,86.33,1637342634.0
4,88.25,1637342635.0
5,84.4,1637342636.0
6,80.33,1637342637.0
7,77.14,1637342638.0
8,74.75,1637342639.0
9,73.0,1637342640.0
10,70.9,1637342641.0
11,69.27,1637342642.0
12,68.25,1637342643.0
13,67.15,1637342644.0
14,66.21,1637342645.0
15,65.33,1637342646.0
16,64.56,1637342647.0
17,63.88,1637342648.0
18,63.28,1637342649.0
19,62.79,1637342650.0
20,62.4,1637342651.0
21,62.1,1637342652.0
22,61.77,1637342653.0
23,61.52,1637342654.0
24,61.29,1637342655.0
25,61.08,1637342656.0
26,60.88,1637342657.0
27,60.7,1637342658.0
28,60.54,1637342659.0
29,60.34,1637342660.0
30,60.17,1637342661.0
31,60.0,1637342662.0
32,59.84,1637342663.0
33,59.7,1637342664.0
34,59.56,1637342665.0
35,59.43,1637342666.0
36,59.33,1637342667.0
37,59.27,1637342668.0
38,59.32,1637342669.0
39,59.41,1637342670.0
40,59.47,1637342671.0
41,59.59,1637342672.0
42,59.71,1637342673.0
43,59.81,1637342674.0
44,59.89,1637342675.0
45,59.93,1637342676.0
46,59.93,1637342677.0
47,59.91,1637342678.0
48,59.79,1637342679.0
49,59.65,1637342680.0
50,59.5,1637342681.0
51,59.31,1637342682.0
52,59.13,1637342683.0
53,58.94,1637342684.0
54,58.76,1637342685.0
55,58.58,1637342686.0
56,58.43,1637342687.0
57,58.28,1637342688.0
58,58.14,1637342689.0
59,58.0,1637342690.0
60,57.88,1637342691.0
61,57.32,1637342692.0
62,56.9,1637342693.0
63,56.12,1637342694.0
64,55.42,1637342695.0
65,55.13,1637342696.0
66,55.0,1637342697.0
67,54.92,1637342698.0
68,54.83,1637342699.0
69,54.75,1637342700.0
70,54.8,1637342701.0
71,54.85,1637342702.0
72,54.83,1637342703.0
73,54.88,1637342704.0
74,54.93,1637342705.0
75,55.0,1637342706.0
76,55.07,1637342707.0
77,55.13,1637342708.0
78,55.18,1637342709.0
79,55.22,1637342710.0
80,55.22,1637342711.0
81,55.17,1637342712.0
82,55.13,1637342713.0
83,55.08,1637342714.0
84,55.03,1637342715.0
85,54.98,1637342716.0
86,54.93,1637342717.0
87,54.88,1637342718.0
88,54.83,1637342719.0
89,54.8,1637342720.0
90,54.78,1637342721.0
91,54.77,1637342722.0
92,54.75,1637342723.0
93,54.75,1637342724.0
94,54.75,1637342725.0
95,54.75,1637342726.0
96,54.73,1637342727.0
