,TEMP,timestamp
1,29.87,1637342622.0
2,29.87,1637342622.25
3,29.87,1637342622.5
4,29.87,1637342622.75
5,29.87,1637342623.0
6,29.87,1637342623.25
7,29.87,1637342623.5
8,29.87,1637342623.75
9,29.89,1637342624.0
10,29.89,1637342624.25
11,29.89,1637342624.5
12,29.89,1637342624.75
13,29.91,1637342625.0
14,29.91,1637342625.25
15,29.91,1637342625.5
16,29.91,1637342625.75
17,29.93,1637342626.0
18,29.93,1637342626.25
19,29.93,1637342626.5
20,29.93,1637342626.75
21,29.93,1637342627.0
22,29.93,1637342627.25
23,29.93,1637342627.5
24,29.93,1637342627.75
25,29.95,1637342628.0
26,29.95,1637342628.25
27,29.95,1637342628.5
28,29.95,1637342628.75
29,29.95,1637342629.0
30,29.95,1637342629.25
31,29.95,1637342629.5
32,29.95,1637342629.75
33,29.99,1637342630.0
34,29.99,1637342630.25
35,29.99,1637342630.5
36,29.99,1637342630.75
37,29.95,1637342631.0
38,29.95,1637342631.25
39,29.95,1637342631.5
40,29.95,1637342631.75
41,29.99,1637342632.0
42,29.99,1637342632.25
43,29.99,1637342632.5
44,29.99,1637342632.75
45,29.97,1637342633.0
46,29.97,1637342633.25
47,29.97,1637342633.5
48,29.97,1637342633.75
49,29.99,1637342634.0
50,29.99,1637342634.25
51,29.99,1637342634.5
52,29.99,1637342634.75
53,29.97,1637342635.0
54,29.97,1637342635.25
55,29.97,1637342635.5
56,29.97,1637342635.75
57,29.99,1637342636.0
58,29.99,1637342636.25
59,29.99,1637342636.5
60,29.99,1637342636.75
61,30.01,1637342637.0
62,30.01,1637342637.25
63,30.01,1637342637.5
64,30.01,1637342637.75
65,29.99,1637342638.0
66,29.99,1637342638.25
67,29.99,1637342638.5
68,29.99,1637342638.75
69,30.03,1637342639.0
70,30.03,1637342639.25
71,30.03,1637342639.5
72,30.03,1637342639.75
73,30.03,1637342640.0
74,30.03,1637342640.25
75,30.03,1637342640.5
76,30.03,1637342640.75
77,30.03,1637342641.0
78,30.03,1637342641.25
79,30.03,1637342641.5
80,30.03,1637342641.75
81,30.03,1637342642.0
82,30.03,1637342642.25
83,30.03,1637342642.5
84,30.03,1637342642.75
85,30.05,1637342643.0
86,30.05,1637342643.25
87,30.05,1637342643.5
88,30.05,1637342643.75
89,30.05,1637342644.0
90,30.05,1637342644.25
91,30.05,1637342644.5
92,30.05,1637342644.75
93,30.07,1637342645.0
94,30.07,1637342645.25
95,30.07,1637342645.5
96,30.07,1637342645.75
97,30.09,1637342646.0
98,30.09,1637342646.25
99,30.09,1637342646.5
100,30.09,1637342646.75
101,30.13,1637342647.0
102,30.13,1637342647.25
103,30.13,1637342647.5
104,30.13,1637342647.75
105,30.11,1637342648.0
106,30.11,1637342648.25
107,30.11,1637342648.5
108,30.11,1637342648.75
109,30.11,1637342649.0
110,30.11,1637342649.25
111,30.11,1637342649.5
112,30.11,1637342649.75
113,30.11,1637342650.0
114,30.11,1637342650.25
115,30.11,1637342650.5
116,30.11,1637342650.75
117,30.13,1637342651.0
118,30.13,1637342651.25
119,30.13,1637342651.5
120,30.13,1637342651.75
121,30.15,1637342652.0
122,30.15,1637342652.25
123,30.15,1637342652.5
124,30.15,1637342652.75
125,30.17,1637342653.0
126,30.17,1637342653.25
127,30.17,1637342653.5
128,30.17,1637342653.75
129,30.19,1637342654.0
130,30.19,1637342654.25
131,30.19,1637342654.5
132,30.19,1637342654.75
133,30.15,1637342655.0
134,30.15,1637342655.25
135,30.15,1637342655.5
136,30.15,1637342655.75
137,30.19,1637342656.0
138,30.19,1637342656.25
139,30.19,1637342656.5
140,30.19,1637342656.75
141,30.13,1637342657.0
142,30.13,1637342657.25
143,30.13,1637342657.5
144,30.13,1637342657.75
145,30.19,1637342658.0
146,30.19,1637342658.25
147,30.19,1637342658.5
148,30.19,1637342658.75
149,30.21,1637342659.0
150,30.21,1637342659.25
151,30.21,1637342659.5
152,30.21,1637342659.75
153,30.21,1637342660.0
154,30.21,1637342660.25
