,BVP,timestamp
190,-12.71,1637342624.953125
191,-10.88,1637342624.96875
192,-9.16,1637342624.984375
193,-7.61,1637342625.0
194,-6.24,1637342625.015625
195,-5.04,1637342625.03125
196,-3.95,1637342625.046875
197,-2.88,1637342625.0625
198,-1.72,1637342625.078125
199,-0.36,1637342625.09375
200,1.32,1637342625.109375
201,3.41,1637342625.125
202,5.98,1637342625.140625
203,8.97,1637342625.15625
204,12.34,1637342625.171875
205,15.98,1637342625.1875
206,19.81,1637342625.203125
207,23.75,1637342625.21875
208,27.7,1637342625.234375
209,31.63,1637342625.25
210,35.54,1637342625.265625
211,39.47,1637342625.28125
212,43.35,1637342625.296875
213,47.17,1637342625.3125
214,50.96,1637342625.328125
215,54.8,1637342625.34375
216,58.78,1637342625.359375
217,62.97,1637342625.375
218,67.47,1637342625.390625
219,72.35,1637342625.40625
220,77.72,1637342625.421875
221,83.37,1637342625.4375
222,89.16,1637342625.453125
223,95.0,1637342625.46875
224,100.82,1637342625.484375
225,106.59,1637342625.5
226,112.33,1637342625.515625
227,118.08,1637342625.53125
228,123.91,1637342625.546875
229,129.92,1637342625.5625
230,135.79,1637342625.578125
231,141.26,1637342625.59375
232,146.11,1637342625.609375
233,150.1,1637342625.625
234,152.97,1637342625.640625
235,154.37,1637342625.65625
236,153.78,1637342625.671875
237,150.37,1637342625.6875
238,145.69,1637342625.703125
239,140.13,1637342625.71875
240,133.86,1637342625.734375
241,126.92,1637342625.75
242,119.39,1637342625.765625
243,111.37,1637342625.78125
244,103.05,1637342625.796875
245,94.66,1637342625.8125
246,86.38,1637342625.828125
247,78.39,1637342625.84375
248,70.39,1637342625.859375
249,62.12,1637342625.875
250,53.43,1637342625.890625
251,44.28,1637342625.90625
252,34.85,1637342625.921875
253,25.47,1637342625.9375
254,16.51,1637342625.953125
255,8.24,1637342625.96875
256,0.76,1637342625.984375
257,-6.43,1637342626.0
258,-13.85,1637342626.015625
259,-21.96,1637342626.03125
260,-30.87,1637342626.046875
261,-40.29,1637342626.0625
262,-49.58,1637342626.078125
263,-58.0,1637342626.09375
264,-65.11,1637342626.109375
265,-70.99,1637342626.125
266,-76.46,1637342626.140625
267,-82.65,1637342626.15625
268,-90.53,1637342626.171875
269,-100.42,1637342626.1875
270,-111.84,1637342626.203125
271,-123.62,1637342626.21875
272,-134.43,1637342626.234375
273,-143.46,1637342626.25
274,-150.86,1637342626.265625
275,-157.9,1637342626.28125
276,-166.42,1637342626.296875
277,-177.95,1637342626.3125
278,-193.05,1637342626.328125
279,-210.89,1637342626.34375
280,-229.66,1637342626.359375
281,-247.23,1637342626.375
282,-262.16,1637342626.390625
283,-274.22,1637342626.40625
284,-284.48,1637342626.421875
285,-294.9,1637342626.4375
286,-307.79,1637342626.453125
287,-325.33,1637342626.46875
288,-349.04,1637342626.484375
289,-378.9,1637342626.5
290,-412.36,1637342626.515625
291,-443.93,1637342626.53125
292,-465.87,1637342626.546875
293,-470.6,1637342626.5625
294,-453.74,1637342626.578125
295,-416.5,1637342626.59375
296,-365.82,1637342626.609375
297,-312.04,1637342626.625
298,-264.89,1637342626.640625
299,-230.03,1637342626.65625
300,-207.64,1637342626.671875
301,-193.73,1637342626.6875
302,-183.13,1637342626.703125
303,-172.34,1637342626.71875
304,-160.91,1637342626.734375
305,-150.73,1637342626.75
306,-144.24,1637342626.765625
307,-142.77,1637342626.78125
308,-145.93,1637342626.796875
309,-152.13,1637342626.8125
310,-159.41,1637342626.828125
311,-165.98,1637342626.84375
312,-170.27,1637342626.859375
313,-170.42,1637342626.875
314,-164.04,1637342626.890625
315,-148.58,1637342626.90625
316,-122.13,1637342626.921875
317,-84.38,1637342626.9375
318,-37.07,1637342626.953125
319,16.42,1637342626.96875
320,71.99,1637342626.984375
321,125.96,1637342627.0
322,175.7,1637342627.015625
323,219.77,1637342627.03125
324,257.62,1637342627.046875
325,289.32,1637342627.0625
326,315.33,1637342627.078125
327,336.57,1637342627.09375
328,354.24,1637342627.109375
329,369.45,1637342627.125
330,382.86,1637342627.140625
331,394.41,1637342627.15625
332,403.51,1637342627.171875
333,409.47,1637342627.1875
334,411.86,1637342627.203125
335,410.7,1637342627.21875
336,406.24,1637342627.234375
337,398.52,1637342627.25
338,387.26,1637342627.265625
339,372.03,1637342627.28125
340,352.86,1637342627.296875
341,330.77,1637342627.3125
342,307.83,1637342627.328125
343,286.67,1637342627.34375
344,269.65,1637342627.359375
345,257.91,1637342627.375
346,251.15,1637342627.390625
347,247.79,1637342627.40625
348,245.67,1637342627.421875
349,242.59,1637342627.4375
350,236.75,1637342627.453125
351,226.81,1637342627.46875
352,211.9,1637342627.484375
353,191.69,1637342627.5
354,166.47,1637342627.515625
355,137.09,1637342627.53125
356,104.81,1637342627.546875
357,70.86,1637342627.5625
358,36.13,1637342627.578125
359,1.1,1637342627.59375
360,-33.91,1637342627.609375
361,-68.46,1637342627.625
362,-101.71,1637342627.640625
363,-132.65,1637342627.65625
364,-160.43,1637342627.671875
365,-184.85,1637342627.6875
366,-206.48,1637342627.703125
367,-226.45,1637342627.71875
368,-245.85,1637342627.734375
369,-264.97,1637342627.75
370,-282.65,1637342627.765625
371,-296.07,1637342627.78125
372,-301.19,1637342627.796875
373,-293.96,1637342627.8125
374,-271.82,1637342627.828125
375,-235.04,1637342627.84375
376,-187.16,1637342627.859375
377,-134.28,1637342627.875
378,-83.43,1637342627.890625
379,-40.69,1637342627.90625
380,-9.81,1637342627.921875
381,8.07,1637342627.9375
382,13.89,1637342627.953125
383,9.69,1637342627.96875
384,-2.04,1637342627.984375
385,-18.61,1637342628.0
386,-37.04,1637342628.015625
387,-54.06,1637342628.03125
388,-66.53,1637342628.046875
389,-72.07,1637342628.0625
390,-69.87,1637342628.078125
391,-60.86,1637342628.09375
392,-47.41,1637342628.109375
393,-32.51,1637342628.125
394,-18.81,1637342628.140625
395,-7.89,1637342628.15625
396,-0.01,1637342628.171875
397,5.51,1637342628.1875
398,9.81,1637342628.203125
399,13.79,1637342628.21875
400,17.86,1637342628.234375
401,21.96,1637342628.25
402,25.86,1637342628.265625
403,29.51,1637342628.28125
404,33.19,1637342628.296875
405,37.34,1637342628.3125
406,42.18,1637342628.328125
407,47.47,1637342628.34375
408,52.44,1637342628.359375
409,56.17,1637342628.375
410,57.96,1637342628.390625
411,57.69,1637342628.40625
412,55.89,1637342628.421875
413,53.44,1637342628.4375
414,51.2,1637342628.453125
415,49.63,1637342628.46875
416,48.81,1637342628.484375
417,48.51,1637342628.5
418,48.62,1637342628.515625
419,49.41,1637342628.53125
420,51.57,1637342628.546875
421,56.02,1637342628.5625
422,63.45,1637342628.578125
423,73.89,1637342628.59375
424,86.44,1637342628.609375
425,99.46,1637342628.625
426,110.95,1637342628.640625
427,119.23,1637342628.65625
428,123.51,1637342628.671875
429,124.12,1637342628.6875
430,122.42,1637342628.703125
431,120.3,1637342628.71875
432,119.51,1637342628.734375
433,121.19,1637342628.75
434,125.48,1637342628.765625
435,131.64,1637342628.78125
436,138.43,1637342628.796875
437,144.61,1637342628.8125
438,149.32,1637342628.828125
439,152.4,1637342628.84375
440,154.43,1637342628.859375
441,156.48,1637342628.875
442,159.89,1637342628.890625
443,165.66,1637342628.90625
444,173.93,1637342628.921875
445,183.55,1637342628.9375
446,192.08,1637342628.953125
447,196.33,1637342628.96875
448,193.36,1637342628.984375
449,181.46,1637342629.0
450,160.68,1637342629.015625
451,132.65,1637342629.03125
452,99.73,1637342629.046875
453,63.96,1637342629.0625
454,26.51,1637342629.078125
455,-12.5,1637342629.09375
456,-53.48,1637342629.109375
457,-96.82,1637342629.125
458,-142.27,1637342629.140625
459,-188.68,1637342629.15625
460,-233.91,1637342629.171875
461,-275.08,1637342629.1875
462,-309.02,1637342629.203125
463,-333.03,1637342629.21875
464,-345.52,1637342629.234375
465,-346.33,1637342629.25
466,-336.53,1637342629.265625
467,-317.77,1637342629.28125
468,-291.66,1637342629.296875
469,-259.65,1637342629.3125
470,-223.5,1637342629.328125
471,-185.95,1637342629.34375
472,-150.86,1637342629.359375
473,-122.7,1637342629.375
474,-105.01,1637342629.390625
475,-99.06,1637342629.40625
476,-103.2,1637342629.421875
477,-113.49,1637342629.4375
478,-125.29,1637342629.453125
479,-135.06,1637342629.46875
480,-141.42,1637342629.484375
481,-145.13,1637342629.5
482,-148.19,1637342629.515625
483,-152.3,1637342629.53125
484,-157.86,1637342629.546875
485,-163.46,1637342629.5625
486,-165.99,1637342629.578125
487,-161.43,1637342629.59375
488,-145.92,1637342629.609375
489,-116.86,1637342629.625
490,-74.03,1637342629.640625
491,-20.07,1637342629.65625
492,39.62,1637342629.671875
493,97.92,1637342629.6875
494,147.82,1637342629.703125
495,184.22,1637342629.71875
496,205.31,1637342629.734375
497,212.73,1637342629.75
498,210.47,1637342629.765625
499,203.09,1637342629.78125
500,194.0,1637342629.796875
501,184.75,1637342629.8125
502,175.28,1637342629.828125
503,165.13,1637342629.84375
504,154.47,1637342629.859375
505,144.62,1637342629.875
506,137.66,1637342629.890625
507,135.32,1637342629.90625
508,138.2,1637342629.921875
509,145.46,1637342629.9375
510,155.48,1637342629.953125
511,166.68,1637342629.96875
512,178.25,1637342629.984375
513,190.07,1637342630.0
514,202.08,1637342630.015625
515,213.76,1637342630.03125
516,223.82,1637342630.046875
517,230.61,1637342630.0625
518,232.9,1637342630.078125
519,230.42,1637342630.09375
520,223.81,1637342630.109375
521,214.1,1637342630.125
522,201.87,1637342630.140625
523,186.77,1637342630.15625
524,167.67,1637342630.171875
525,143.23,1637342630.1875
526,112.86,1637342630.203125
527,77.12,1637342630.21875
528,37.71,1637342630.234375
529,-3.17,1637342630.25
530,-43.58,1637342630.265625
531,-82.53,1637342630.28125
532,-120.19,1637342630.296875
533,-157.72,1637342630.3125
534,-196.85,1637342630.328125
535,-239.53,1637342630.34375
536,-287.52,1637342630.359375
537,-341.66,1637342630.375
538,-401.08,1637342630.390625
539,-462.45,1637342630.40625
540,-520.22,1637342630.421875
541,-567.93,1637342630.4375
542,-600.33,1637342630.453125
543,-615.34,1637342630.46875
544,-614.53,1637342630.484375
545,-601.95,1637342630.5
546,-581.76,1637342630.515625
547,-556.09,1637342630.53125
548,-524.46,1637342630.546875
549,-485.01,1637342630.5625
550,-436.64,1637342630.578125
551,-380.68,1637342630.59375
552,-320.96,1637342630.609375
553,-262.66,1637342630.625
554,-210.39,1637342630.640625
555,-166.69,1637342630.65625
556,-131.54,1637342630.671875
557,-102.73,1637342630.6875
558,-76.77,1637342630.703125
559,-49.88,1637342630.71875
560,-18.96,1637342630.734375
561,17.54,1637342630.75
562,59.19,1637342630.765625
563,103.49,1637342630.78125
564,146.62,1637342630.796875
565,184.57,1637342630.8125
566,214.22,1637342630.828125
567,234.13,1637342630.84375
568,244.61,1637342630.859375
569,247.29,1637342630.875
570,244.39,1637342630.890625
571,238.11,1637342630.90625
572,230.16,1637342630.921875
573,221.62,1637342630.9375
574,212.94,1637342630.953125
575,204.14,1637342630.96875
576,195.26,1637342630.984375
577,186.48,1637342631.0
578,178.1,1637342631.015625
579,170.17,1637342631.03125
580,162.25,1637342631.046875
581,153.28,1637342631.0625
582,141.77,1637342631.078125
583,126.61,1637342631.09375
584,107.93,1637342631.109375
585,87.58,1637342631.125
586,69.02,1637342631.140625
587,56.49,1637342631.15625
588,53.69,1637342631.171875
589,62.64,1637342631.1875
590,83.1,1637342631.203125
591,112.57,1637342631.21875
592,146.87,1637342631.234375
593,180.89,1637342631.25
594,209.33,1637342631.265625
595,227.3,1637342631.28125
596,231.19,1637342631.296875
597,219.6,1637342631.3125
598,194.15,1637342631.328125
599,159.61,1637342631.34375
600,123.03,1637342631.359375
601,91.68,1637342631.375
602,71.0,1637342631.390625
603,62.89,1637342631.40625
604,65.48,1637342631.421875
605,74.22,1637342631.4375
606,83.84,1637342631.453125
607,90.25,1637342631.46875
608,91.6,1637342631.484375
609,88.24,1637342631.5
610,81.89,1637342631.515625
611,74.73,1637342631.53125
612,68.57,1637342631.546875
613,64.66,1637342631.5625
614,63.72,1637342631.578125
615,65.99,1637342631.59375
616,71.26,1637342631.609375
617,78.82,1637342631.625
618,87.62,1637342631.640625
619,96.41,1637342631.65625
620,104.11,1637342631.671875
621,109.96,1637342631.6875
622,113.61,1637342631.703125
623,115.0,1637342631.71875
624,114.24,1637342631.734375
625,111.59,1637342631.75
626,107.49,1637342631.765625
627,102.32,1637342631.78125
628,96.19,1637342631.796875
629,88.63,1637342631.8125
630,78.51,1637342631.828125
631,64.35,1637342631.84375
632,45.11,1637342631.859375
633,20.62,1637342631.875
634,-8.11,1637342631.890625
635,-39.3,1637342631.90625
636,-70.98,1637342631.921875
637,-101.67,1637342631.9375
638,-130.74,1637342631.953125
639,-158.41,1637342631.96875
640,-185.55,1637342631.984375
641,-213.42,1637342632.0
642,-243.39,1637342632.015625
643,-276.4,1637342632.03125
644,-312.24,1637342632.046875
645,-348.78,1637342632.0625
646,-381.79,1637342632.078125
647,-405.51,1637342632.09375
648,-414.17,1637342632.109375
649,-403.97,1637342632.125
650,-374.65,1637342632.140625
651,-330.23,1637342632.15625
652,-278.19,1637342632.171875
653,-227.71,1637342632.1875
654,-187.18,1637342632.203125
655,-161.96,1637342632.21875
656,-153.0,1637342632.234375
657,-156.82,1637342632.25
658,-166.74,1637342632.265625
659,-175.01,1637342632.28125
660,-175.17,1637342632.296875
661,-163.75,1637342632.3125
662,-140.85,1637342632.328125
663,-109.38,1637342632.34375
664,-73.71,1637342632.359375
665,-38.07,1637342632.375
666,-5.8,1637342632.390625
667,20.87,1637342632.40625
668,40.51,1637342632.421875
669,52.46,1637342632.4375
670,57.01,1637342632.453125
671,55.64,1637342632.46875
672,50.97,1637342632.484375
673,46.19,1637342632.5
674,44.0,1637342632.515625
675,45.74,1637342632.53125
676,51.14,1637342632.546875
677,58.82,1637342632.5625
678,67.19,1637342632.578125
679,75.21,1637342632.59375
680,82.58,1637342632.609375
681,89.31,1637342632.625
682,95.25,1637342632.640625
683,99.56,1637342632.65625
684,100.75,1637342632.671875
685,96.99,1637342632.6875
686,86.7,1637342632.703125
687,69.19,1637342632.71875
688,45.12,1637342632.734375
689,16.36,1637342632.75
690,-14.72,1637342632.765625
691,-46.47,1637342632.78125
692,-78.94,1637342632.796875
693,-113.82,1637342632.8125
694,-153.14,1637342632.828125
695,-197.27,1637342632.84375
696,-243.24,1637342632.859375
697,-284.79,1637342632.875
698,-314.22,1637342632.890625
699,-325.28,1637342632.90625
700,-315.73,1637342632.921875
701,-288.11,1637342632.9375
702,-248.45,1637342632.953125
703,-203.68,1637342632.96875
704,-159.28,1637342632.984375
705,-118.0,1637342633.0
706,-80.3,1637342633.015625
707,-45.54,1637342633.03125
708,-13.13,1637342633.046875
709,17.01,1637342633.0625
710,44.94,1637342633.078125
711,71.76,1637342633.09375
712,100.17,1637342633.109375
713,133.74,1637342633.125
714,174.96,1637342633.140625
715,222.9,1637342633.15625
716,272.21,1637342633.171875
717,314.59,1637342633.1875
718,342.24,1637342633.203125
719,351.65,1637342633.21875
720,345.36,1637342633.234375
721,330.54,1637342633.25
722,314.96,1637342633.265625
723,302.92,1637342633.28125
724,293.26,1637342633.296875
725,280.86,1637342633.3125
726,260.38,1637342633.328125
727,229.89,1637342633.34375
728,192.12,1637342633.359375
729,152.92,1637342633.375
730,118.06,1637342633.390625
731,90.48,1637342633.40625
732,69.7,1637342633.421875
733,53.19,1637342633.4375
734,38.63,1637342633.453125
735,25.39,1637342633.46875
736,14.57,1637342633.484375
737,7.79,1637342633.5
738,5.64,1637342633.515625
739,6.87,1637342633.53125
740,8.68,1637342633.546875
741,8.14,1637342633.5625
742,3.82,1637342633.578125
743,-3.36,1637342633.59375
744,-10.53,1637342633.609375
745,-14.35,1637342633.625
746,-12.94,1637342633.640625
747,-7.12,1637342633.65625
748,-0.22,1637342633.671875
749,3.63,1637342633.6875
750,1.95,1637342633.703125
751,-4.45,1637342633.71875
752,-11.5,1637342633.734375
753,-13.9,1637342633.75
754,-8.01,1637342633.765625
755,6.17,1637342633.78125
756,24.76,1637342633.796875
757,42.12,1637342633.8125
758,53.63,1637342633.828125
759,57.85,1637342633.84375
760,56.62,1637342633.859375
761,53.46,1637342633.875
762,51.25,1637342633.890625
763,50.82,1637342633.90625
764,51.0,1637342633.921875
765,50.07,1637342633.9375
766,47.22,1637342633.953125
767,43.32,1637342633.96875
768,40.52,1637342633.984375
769,40.9,1637342634.0
770,45.32,1637342634.015625
771,52.87,1637342634.03125
772,61.31,1637342634.046875
773,67.94,1637342634.0625
774,70.84,1637342634.078125
775,69.4,1637342634.09375
776,64.42,1637342634.109375
777,57.43,1637342634.125
778,49.7,1637342634.140625
779,41.58,1637342634.15625
780,32.26,1637342634.171875
781,20.21,1637342634.1875
782,4.18,1637342634.203125
783,-16.0,1637342634.21875
784,-38.92,1637342634.234375
785,-62.09,1637342634.25
786,-82.84,1637342634.265625
787,-99.39,1637342634.28125
788,-111.37,1637342634.296875
789,-119.58,1637342634.3125
790,-125.19,1637342634.328125
791,-128.97,1637342634.34375
792,-130.9,1637342634.359375
793,-130.52,1637342634.375
794,-127.6,1637342634.390625
795,-122.71,1637342634.40625
796,-117.18,1637342634.421875
797,-112.54,1637342634.4375
798,-109.64,1637342634.453125
799,-108.23,1637342634.46875
800,-107.07,1637342634.484375
801,-104.71,1637342634.5
802,-100.31,1637342634.515625
803,-94.08,1637342634.53125
804,-87.17,1637342634.546875
805,-80.94,1637342634.5625
806,-76.25,1637342634.578125
807,-72.98,1637342634.59375
808,-70.18,1637342634.609375
809,-66.63,1637342634.625
810,-61.58,1637342634.640625
811,-55.27,1637342634.65625
812,-48.74,1637342634.671875
813,-43.44,1637342634.6875
814,-40.23,1637342634.703125
815,-39.0,1637342634.71875
816,-38.44,1637342634.734375
817,-36.84,1637342634.75
818,-33.05,1637342634.765625
819,-27.35,1637342634.78125
820,-21.49,1637342634.796875
821,-17.88,1637342634.8125
822,-18.28,1637342634.828125
823,-22.74,1637342634.84375
824,-29.43,1637342634.859375
825,-35.36,1637342634.875
826,-37.56,1637342634.890625
827,-34.08,1637342634.90625
828,-24.35,1637342634.921875
829,-8.92,1637342634.9375
830,11.07,1637342634.953125
831,34.03,1637342634.96875
832,57.99,1637342634.984375
833,80.39,1637342635.0
834,98.27,1637342635.015625
835,108.96,1637342635.03125
836,110.93,1637342635.046875
837,104.42,1637342635.0625
838,91.43,1637342635.078125
839,75.01,1637342635.09375
840,58.35,1637342635.109375
841,43.88,1637342635.125
842,32.86,1637342635.140625
843,25.42,1637342635.15625
844,20.88,1637342635.171875
845,18.12,1637342635.1875
846,15.99,1637342635.203125
847,13.52,1637342635.21875
848,10.15,1637342635.234375
849,5.75,1637342635.25
850,0.51,1637342635.265625
851,-5.24,1637342635.28125
852,-11.13,1637342635.296875
853,-16.89,1637342635.3125
854,-22.2,1637342635.328125
855,-26.78,1637342635.34375
856,-30.3,1637342635.359375
857,-32.62,1637342635.375
858,-33.88,1637342635.390625
859,-34.53,1637342635.40625
860,-35.23,1637342635.421875
861,-36.62,1637342635.4375
862,-39.14,1637342635.453125
863,-42.97,1637342635.46875
864,-48.03,1637342635.484375
865,-54.13,1637342635.5
866,-60.99,1637342635.515625
867,-68.31,1637342635.53125
868,-75.88,1637342635.546875
869,-83.7,1637342635.5625
870,-91.92,1637342635.578125
871,-100.72,1637342635.59375
872,-109.91,1637342635.609375
873,-118.67,1637342635.625
874,-125.46,1637342635.640625
875,-128.35,1637342635.65625
876,-125.4,1637342635.671875
877,-115.02,1637342635.6875
878,-96.2,1637342635.703125
879,-68.68,1637342635.71875
880,-33.13,1637342635.734375
881,8.64,1637342635.75
882,53.51,1637342635.765625
883,97.49,1637342635.78125
884,136.47,1637342635.796875
885,167.31,1637342635.8125
886,188.57,1637342635.828125
887,200.61,1637342635.84375
888,204.95,1637342635.859375
889,203.33,1637342635.875
890,196.99,1637342635.890625
891,186.55,1637342635.90625
892,172.47,1637342635.921875
893,155.48,1637342635.9375
894,136.78,1637342635.953125
895,117.81,1637342635.96875
896,99.78,1637342635.984375
897,83.32,1637342636.0
898,68.53,1637342636.015625
899,55.24,1637342636.03125
900,43.38,1637342636.046875
901,33.13,1637342636.0625
902,24.8,1637342636.078125
903,18.58,1637342636.09375
904,14.3,1637342636.109375
905,11.39,1637342636.125
906,9.12,1637342636.140625
907,6.8,1637342636.15625
908,4.06,1637342636.171875
909,0.85,1637342636.1875
910,-2.54,1637342636.203125
911,-5.81,1637342636.21875
912,-8.71,1637342636.234375
913,-11.16,1637342636.25
914,-13.31,1637342636.265625
915,-15.28,1637342636.28125
916,-17.17,1637342636.296875
917,-18.96,1637342636.3125
918,-20.55,1637342636.328125
919,-21.83,1637342636.34375
920,-22.74,1637342636.359375
921,-23.25,1637342636.375
922,-23.34,1637342636.390625
923,-23.05,1637342636.40625
924,-22.47,1637342636.421875
925,-21.82,1637342636.4375
926,-21.46,1637342636.453125
927,-21.73,1637342636.46875
928,-22.78,1637342636.484375
929,-24.56,1637342636.5
930,-26.7,1637342636.515625
931,-28.74,1637342636.53125
932,-30.35,1637342636.546875
933,-31.44,1637342636.5625
934,-32.24,1637342636.578125
935,-33.12,1637342636.59375
936,-34.4,1637342636.609375
937,-36.21,1637342636.625
938,-38.5,1637342636.640625
939,-41.07,1637342636.65625
940,-43.67,1637342636.671875
941,-46.06,1637342636.6875
942,-47.93,1637342636.703125
943,-48.88,1637342636.71875
944,-48.45,1637342636.734375
945,-46.3,1637342636.75
946,-42.31,1637342636.765625
947,-36.77,1637342636.78125
948,-30.28,1637342636.796875
949,-23.63,1637342636.8125
950,-17.51,1637342636.828125
951,-12.34,1637342636.84375
952,-8.18,1637342636.859375
953,-4.91,1637342636.875
954,-2.31,1637342636.890625
955,-0.19,1637342636.90625
956,1.56,1637342636.921875
957,3.09,1637342636.9375
958,4.52,1637342636.953125
959,6.01,1637342636.96875
960,7.64,1637342636.984375
961,9.39,1637342637.0
962,11.07,1637342637.015625
963,12.44,1637342637.03125
964,13.31,1637342637.046875
965,13.65,1637342637.0625
966,13.62,1637342637.078125
967,13.48,1637342637.09375
968,13.56,1637342637.109375
969,13.99,1637342637.125
970,14.74,1637342637.140625
971,15.62,1637342637.15625
972,16.38,1637342637.171875
973,16.84,1637342637.1875
974,16.96,1637342637.203125
975,16.79,1637342637.21875
976,16.48,1637342637.234375
977,16.13,1637342637.25
