timestamp_start,timestamp_end,name,artist,uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1637668604.1139832,1637668619.2805924,"A, e, I, o, U",Coros de la Virgen de la Aurora de Zarzacapilla,spotify:track:4eYZbkbDNZLiCLL3wGKLd8,folclore extremeno,0.43,0.202,5,-11.075,1,0.0315,0.762,0,0.118,0.755,151.491,4
1637668634.6422539,1637668649.857221,Give Me Just A Little Time - Live At Slim's Y-Ki-Ki,Keith Frank & The Soileau Zydeco Band,spotify:track:5a7GWlrPmReXsfFcA2Zjqf,cajun,0.676,0.811,0,-9.296,1,0.0652,0.0306,0.00104,0.346,0.963,162.95,4
1637668665.1286952,1637668680.3623557,Implorando pra Sentar,MC Rogerinho,spotify:track:5M6Cat05D6TnGpnZ6q1ur6,batida,0.933,0.745,6,-4.362,1,0.0403,0.408,3.23e-05,0.0984,0.917,130.035,4
1637668695.7250748,1637668711.9899917,Gustav Under Trappan,Kjell Höglund,spotify:track:4LB2ZTj3twIUZwKu3UCOwA,swedish trap,0.602,0.0825,5,-19.175,1,0.52,0.95,0.0284,0.123,0.633,149.345,3
1637668727.36495,1637668742.5803232,Cuando Canto a Navarra (feat. Orquesta),Hermanas Flamarique,spotify:track:3FE5paemyUkKs8HhCGuztF,folclore navarra,0.582,0.202,2,-8.796,1,0.0578,0.957,0.00142,0.26,0.641,76.219,4
1637668757.869655,1637668773.0328038,Jack is a Punk Rocker,TOTALFAT,spotify:track:54RZjrPQqZosK0hCN3bRVD,japanese punk rock,0.611,0.98,1,-2.092,1,0.167,0.000939,2.06e-06,0.105,0.428,109.987,4
1637668788.453623,1637668803.7098823,Queen of Rockabilly,Cherry Divine,spotify:track:0697sdccdzkik5wiRitBVj,australian rockabilly,0.686,0.789,2,-7.502,1,0.0318,0.02,1.01e-05,0.0572,0.914,149.861,4
1637668818.9847915,1637668834.2015862,La Última Curda,Luis Salinas,spotify:track:4yIhbfaSGk5xNjrFz3vQI1,guitarra argentina,0.479,0.171,2,-20.747,0,0.0385,0.927,0.903,0.104,0.291,101.017,4
1637668849.6064746,1637668864.751705,Unknown,Unknown,spotify:track:3ZihH4wA7tfaN3Unvmyz30,sovietwave,0.434,0.731,8,-8.532,0,0.0284,7.36e-05,0.218,0.195,0.107,109.739,4
1637668880.394468,1637668895.5357852,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,spotify:track:3fvY2U1AzW0diYF0hnBbKt,funk rock,0.724,0.759,9,-3.996,0,0.0542,0.412,0,0.437,0.765,101.946,4
1637668910.864668,1637668926.0732641,"Never Be The Same (feat. Tasha Cobbs Leonard, Brian Courtney Wilson & Travis Greene)",PJ Morton,spotify:track:1ZLQ9em098JEt310TDsbs2,contemporary gospel,0.445,0.519,10,-6.13,1,0.0327,0.619,1.32e-06,0.154,0.138,124.922,4
1637668941.3376892,1637668956.5328102,Indigo Latina,Funky DL,spotify:track:4UYTXWid02QY70237Zgcds,rap latina,0.783,0.654,10,-8.952,0,0.0373,0.000218,0.933,0.0877,0.792,92.979,4
1637668971.8685322,1637668987.0207317,Three on a Meathook,Mortician,spotify:track:1ormXIcWPJnTf4Z2Rfy75F,goregrind,0.413,0.693,10,-12.229,0,0.103,6.16e-05,2.38e-05,0.113,0.385,126.115,3
1637669002.3124835,1637669017.5316274,Hazme Una Señal,Banda Los Lagos,spotify:track:76NFLnrQbO1iaakXlcBh1c,tecnobanda,0.805,0.868,0,-7.171,1,0.0755,0.347,1.22e-06,0.077,0.943,145.013,4
1637669032.7619822,1637669047.973935,Armoire et persil,Emmanuel Booz,spotify:track:1ypyn8b84QcHZtMZJZGBbu,zeuhl,0.213,0.813,9,-5.429,1,0.0677,0.328,0.0201,0.105,0.176,89.296,3
1637669063.3276124,1637669078.489671,Interlude - Technoyzer Remix,A.Paul,spotify:track:5Ossu6pFDcFzW11dbpmduh,portuguese techno,0.577,0.856,5,-6.734,0,0.0442,2.83e-06,0.883,0.217,0.0369,128.995,4
1637669093.8565133,1637669108.9928904,We Wish You a Merry Christmas,The Oxford Trinity Choir,spotify:track:4Cs3JPXgfW9DA2fYti31RH,oxford choir,0.411,0.292,3,-14.937,0,0.0597,0.993,0,0.707,0.634,150.149,3
1637669124.2758775,1637669139.4328284,En Surface,Étienne Daho,spotify:track:37W9Jz6chD72ESbAZBKfLs,nouvelle chanson francaise,0.75,0.755,7,-5.598,1,0.0371,0.029,0.879,0.0824,0.914,130.026,4
1637669154.6846995,1637669169.9008613,En Sucre Me Enamore,Delfines del Amor,spotify:track:6mPCHFxWx5e58Yzi9N715t,salay,0.684,0.808,10,-5.761,0,0.147,0.136,0.00544,0.0611,0.627,138.074,4
1637669185.2177274,1637669200.5275476,Rock & Roll,Pocket Disco,spotify:track:1BRaZ5sfP2COLMDon2s66l,icelandic rock,0.645,0.557,1,-12.014,1,0.0301,0.0134,0.475,0.11,0.0541,119.973,4
1637669215.7988856,1637669231.0090885,Mechanics Of Techno,Stoked,spotify:track:0XlArxbiAMrXNjULXuT6ZH,indian techno,0.584,0.793,2,-6.622,1,0.0521,0.00149,0.825,0.124,0.554,126.011,4
1637669246.2948058,1637669261.4558666,M'n tante uit Marokko,Kinderliedjes Om Mee Te Zingen,spotify:track:3XrycohjSnpLGSEF2vQtbR,muziek voor kinderen,0.863,0.422,5,-7.812,1,0.0545,0.71,0,0.0943,0.8,123.968,4
1637669276.769969,1637669291.9149964,Metal Ambience II,Pavel Milyakov,spotify:track:6qf1O5uwEEyrApcHaZx7y5,ukrainian metal,0.32,0.587,0,-10.229,0,0.185,0.958,0.885,0.166,0.0463,91.139,4
1637669307.3725958,1637669322.5233994,Olvídate,Irving Manuel,spotify:track:4M1LO4JCgVU70dTr1yhJcw,salsa venezolana,0.683,0.788,6,-3.717,0,0.0323,0.436,0,0.291,0.92,160.011,4
1637669337.7816634,1637669352.9946854,Heads up High,Van Canto,spotify:track:7fUlAN1LPr5SIXmwXbsDQ7,melodic power metal,0.559,0.851,11,-6.655,1,0.0305,0.000367,8.86e-06,0.3,0.398,132.037,4
1637669368.2319021,1637669383.3831542,Boa Me (feat. Ed Sheeran & Mugeez),Fuse ODG,spotify:track:03EcqaAMg58r10dgbl0o6y,dancehall,0.906,0.597,0,-2.566,1,0.0764,0.165,2.94e-06,0.0775,0.967,124.008,4
1637669398.640412,1637669413.8694522,Hold on,Limoblaze,spotify:track:6KLdqUAZBkVfMTjcUcIT20,christian afrobeat,0.513,0.515,4,-8.586,0,0.136,0.217,0,0.12,0.546,95.057,4
1637669429.3709445,1637669444.5927958,Real Hip Hop (feat. Black Milk & Elzhi),"Royce Da 5'9""",spotify:track:5QKGIPLDCcd28qpE1lYDpm,detroit hip hop,0.658,0.747,11,-5.396,0,0.31,0.127,0,0.722,0.418,90.866,4
1637669460.026861,1637669475.2736046,Twerken Op Een Housebeat,Bizzey,spotify:track:24tnwRs8aPGfVekJEgwgGo,dutch house,0.859,0.646,6,-7.902,0,0.122,0.00914,0.194,0.11,0.698,135.032,4
1637669490.5067797,1637669505.7228713,Leaven In De Brouweri-je,Bökkers,spotify:track:2RvoBbSTutGou1x6nepKhJ,streektaal,0.459,0.909,2,-4.765,1,0.06,0.0167,5.78e-05,0.111,0.634,135.076,4
1637669521.041477,1637669536.2470472,Dungeon Technology - Original Mix,Raze,spotify:track:1BXPsli7ZPtMiwrNhyMUAW,acid techno,0.617,0.864,1,-4.637,1,0.128,0.000312,0.245,0.0869,0.355,172.064,4
1637669551.6420424,1637669566.8565097,U mnie wszystko gra,Matheo,spotify:track:3IJzjSSBtreKQhxtSVQso0,hip pop,0.655,0.691,4,-9.433,0,0.339,0.385,0,0.364,0.535,154.849,4
1637669582.2194717,1637669597.4373636,Unknown,Unknown,spotify:track:0MCG9ZQ09UgkwAQEzzyxR3,klapa,0.479,0.535,2,-8.56,1,0.0308,0.476,1.29e-05,0.281,0.301,157.986,4
1637669612.6826596,1637669627.9915893,"Primordial Breath - Live At Metal Camp, 2008",Eluveitie,spotify:track:6sj4ENw9xQH42fWcJ1JH5Y,swiss metal,0.428,0.924,11,-9.416,0,0.0499,0.00196,0.0069,0.976,0.242,95.12,4
1637669643.3712833,1637669658.5170753,That's How It Is (When You're in Love),McKinley Mitchell,spotify:track:49ycqKRBiv4uIOOKKvjgP8,chicago hardcore,0.286,0.545,11,-9.561,0,0.0448,0.646,0,0.0787,0.824,165.825,4
1637669673.7850554,1637669688.9359047,Det svenska rikets nedgång och fall,Per Myrberg,spotify:track:4tlePNIlWYGwmmg2z0emWg,disney svenska,0.643,0.433,8,-10.23,1,0.0295,0.635,0,0.124,0.645,105.399,3
1637669704.3883264,1637669719.62378,Divertissement pour orchestre de chambre: I. Introduction: Allegro vivo,Jacques Ibert,spotify:track:0q5Z26pJs1bxazmh29s7wA,early modern classical,0.384,0.425,9,-16.743,1,0.0324,0.825,0.738,0.16,0.657,134.191,1
1637669734.9885514,1637669750.195019,Wild & Free,Lena,spotify:track:72fDbX9WwLAZzks6NwhXVY,eurovision,0.619,0.658,7,-5.217,1,0.0287,0.248,5e-06,0.298,0.37,90.0,4
1637669765.5571296,1637669780.810296,"Ulv, Ræv Og Hare",Phonix,spotify:track:4SaXeI6jLUKf63h4kI3Kxq,danish folk,0.675,0.456,11,-8.331,0,0.08,0.669,2.66e-05,0.119,0.682,125.656,4
1637669796.0609164,1637669811.1987834,"5 Morceaux de fantasie, Op. 3: No. 2, Prélude in C-Sharp Minor ""The Bells of Moscow""",Sergei Rachmaninoff,spotify:track:1IbVxEHjGZqBXi3IjWh6Kv,ukrainian classical,0.509,0.0675,6,-18.742,0,0.0668,0.993,0.925,0.0815,0.0907,76.323,4
1637669826.9897738,1637669842.1778185,7800 Miles Away (Instrumental),Folknery,spotify:track:6qTdckXk74lcWo8v10ENCs,ukrainian folk,0.69,0.48,0,-12.762,0,0.0299,0.543,0.933,0.0895,0.651,130.029,4
1637669857.728247,1637669872.9053888,On the Other Side,Horror Vacui,spotify:track:4xaz7y8oiYuG15DFcMpo2W,italian new wave,0.146,0.931,5,-4.662,1,0.0705,0.00027,0.956,0.362,0.34,142.059,4
