timestamp_start,timestamp_end,name,artist,uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1637351004.9824655,1637351020.166795,"Eppa Paarthaalum (From ""Aalambana"")",Hiphop Tamizha,spotify:track:01BG3nz15nAClNg1B6K0Ah,tamil hip hop,0.638,0.767,6,-4.891,0,0.0404,0.288,0,0.419,0.417,97.956,4
1637351035.547268,1637351050.7237456,House of Stone,Mandolin Orange,spotify:track:1wTEU95kyZFCj5d6cUIysf,deep house,0.441,0.2,7,-10.953,1,0.0287,0.926,0.0188,0.0864,0.174,82.282,4
1637351066.151525,1637351081.3773088,You've Got A Friend In Me,Hugh Coltman,spotify:track:0pif7X18Usqkwb8OdqV2n2,french jazz,0.614,0.453,0,-7.207,0,0.0581,0.628,0,0.134,0.615,117.803,3
1637351096.7672665,1637351111.965941,"Four German Dances, K.602: 4. In A",Wolfgang Amadeus Mozart,spotify:track:1K1xbZc0rpL7rq3pMtowlz,er ge,0.555,0.212,9,-13.574,1,0.0434,0.97,0.779,0.0595,0.525,143.52,3
1637351127.3775592,1637351142.6319144,Ribbons And Bows,Kacey Musgraves,spotify:track:53z9YbrX3qS6gK6iHxY8zP,country,0.732,0.862,1,-3.048,1,0.0604,0.309,0,0.0658,0.711,137.314,4
1637351158.1880972,1637351173.3996542,Handz Up (For the Hip Hop Soul) - Remix #1,DJ Fede,spotify:track:08qgTW08nXFm0Dc1neMYuT,italian hip hop,0.91,0.667,1,-7.71,1,0.35,0.315,1.33e-05,0.106,0.912,99.935,4
1637351188.836577,1637351204.0046835,Sve mi dobro ide osim ljubavi,Lepa Brena,spotify:track:4dCpRj0qSXlJCydZ3QI6mK,sevdah,0.614,0.751,2,-11.716,0,0.0372,0.122,0,0.547,0.961,127.584,4
1637351219.417106,1637351234.571812,Rockin & Frosty,Maria Cirova,spotify:track:6bt519KyIibRDs170QKcYz,slovak rock,0.755,0.43,8,-7.126,1,0.0319,0.78,0,0.0914,0.782,135.014,4
1637351249.873409,1637351265.0161722,The End of Dormancy - Metal Section,Voivod,spotify:track:3NVX2il9I9nQ97QZFLtyif,doom metal,0.274,0.806,10,-6.68,0,0.085,0.00466,0.0562,0.123,0.195,75.511,4
1637351280.336445,1637351295.5043802,Innadadance (feat. Suli Breaks & Jazzie B),Faithless,spotify:track:2yYAKKjLPh3StGnf6Eiro2,electro jazz,0.867,0.665,7,-8.802,0,0.0639,0.000713,0.323,0.286,0.55,126.005,4
1637351310.8248863,1637351326.0652387,Meu Pai é General de Umbanda,Bezerra Da Silva,spotify:track:6srC8VEwdLPoYBLzhuZ9cO,coco,0.687,0.76,2,-6.767,1,0.0469,0.362,0,0.0665,0.974,102.423,4
1637351341.6445606,1637351357.0067935,Hægt og hljótt,Halla Margrét,spotify:track:3UGQDVQ1b6iPVBu6GuUY4z,classic eurovision,0.304,0.31,0,-8.787,1,0.029,0.751,0.00206,0.0753,0.125,131.985,4
1637351372.3494534,1637351387.639082,Rise & Fall,Andreas Moe,spotify:track:5aazQfYfbqeG6NuBcYnNe5,song poem,0.588,0.286,2,-9.972,1,0.0296,0.858,4.63e-06,0.109,0.586,95.248,4
1637351402.8922362,1637351418.0587595,Believe In The Future - DJ Weirdo & DJ Sim Mix Cut,Critical Mass,spotify:track:4tWL9hUE1892hCBMqBKjpo,happy hardcore,0.503,0.961,5,-9.06,0,0.0605,0.00648,0.179,0.138,0.176,172.044,4
1637351433.309891,1637351448.464755,Thin Ice,Aaron English,spotify:track:5bDhFViwtXPmr3YasxK3BF,paracana,0.515,0.884,9,-6.104,0,0.0569,0.093,0,0.11,0.563,160.937,4
1637351463.7854419,1637351478.937093,Devil Sounds of Frustrations,Terror-O-Lution,spotify:track:4TPY4y8guvrOWbOZsC62B8,terrorcore,0.494,0.995,7,-5.778,1,0.114,0.00239,0.912,0.301,0.117,149.888,4
1637351494.5257654,1637351509.9539223,We Come 1 (ASOT 1042),Ben Nicky,spotify:track:2a6O8GjzJXQn734FuOuzBT,hard trance,0.704,0.706,6,-8.334,0,0.194,0.0141,0.02,0.299,0.353,140.081,4
1637351525.511783,1637351540.7288349,Raise a Hallelujah (Studio Version),Bethel Music,spotify:track:4LnHfZGEitmIVS17wndaUI,deep rai,0.42,0.823,1,-4.889,1,0.0434,0.00985,0,0.103,0.517,163.997,4
1637351556.3124046,1637351571.5466378,Pensando En Ti,Mägo de Oz,spotify:track:53AEbGZ00V8mnDM7HgnlNk,medieval,0.176,0.404,9,-7.8,0,0.0319,0.512,5.83e-05,0.0934,0.202,85.865,4
1637351586.8649054,1637351602.090456,Atemlos - Live,Guggemusig Chappelgnome Lozärn,spotify:track:1BCiT6EtNalyDM2W3dcHGR,guggenmusik,0.447,0.964,5,-2.083,1,0.0691,0.64,0.897,0.931,0.383,130.908,4
1637351617.4017532,1637351632.6411555,Acordado Até O Amanhecer,The Bossa Nova All Stars,spotify:track:7IVsLjBWgdCCUJiigGvGao,bossa nova jazz,0.622,0.392,7,-18.082,0,0.0389,0.595,0.833,0.133,0.324,99.993,4
1637351647.987962,1637351663.1383748,Señora Ilusión,Club Musical Oriente Cubano,spotify:track:6LWboZzZGoOb8L1k7DENZM,son cubano,0.705,0.472,9,-7.312,1,0.0301,0.62,5.13e-06,0.314,0.812,110.021,4
1637351678.4054277,1637351693.6322372,"Aisi Deewangi (From ""Deewana"")",Vinod Rathod,spotify:track:4KOyzA5gEZhSPzgorU9gKK,classic bollywood,0.444,0.755,1,-9.801,0,0.0528,0.512,7.71e-05,0.0554,0.619,115.051,4
1637351708.9106612,1637351724.0906436,The Devil In Us - Dub Version,Black Devil Disco Club,spotify:track:2OaDuNfF6tT6RJSgbfc5Dl,dark disco,0.7,0.762,9,-9.12,0,0.0341,0.00185,0.75,0.104,0.325,126.006,4
1637351739.4057722,1637351754.5918276,The Sound of Silence - Acoustic Version,Simon & Garfunkel,spotify:track:5y788ya4NvwhBznoDIcXwK,folk,0.525,0.216,6,-13.551,1,0.0301,0.837,0,0.107,0.328,106.761,4
1637351769.9176865,1637351785.1225164,Unknown,Unknown,spotify:track:0GVJT9djB2WL4Ho8s1wXGQ,muzica crestina,0.512,0.325,7,-11.499,1,0.0264,0.55,0,0.17,0.179,144.988,4
1637351800.3846607,1637351815.5296896,Let It Go,7 Days Of Funk,spotify:track:4pIyYgAyJkVw2kkJZhhkLv,synth funk,0.776,0.707,11,-5.372,1,0.155,0.00235,0.00682,0.0739,0.569,96.718,4
1637351830.7945755,1637351846.0421631,"Sonatina No. 2, TrV 291, ""Frohliche Werkstatt"": I. Allegro con brio",Richard Strauss,spotify:track:30kRCe6h5E7AM1P4fe11pL,german ccm,0.309,0.122,3,-16.972,1,0.0349,0.992,0.818,0.141,0.101,96.545,3
1637351861.3708541,1637351876.5359044,Why Do U Have to Go?,Fawn Wood,spotify:track:22hgxZIMYrwy5MUKjtpp88,canadian indigenous,0.364,0.377,9,-5.736,1,0.0315,0.7,4.54e-05,0.0769,0.694,141.566,4
1637351892.0478475,1637351907.2463765,All of Us,Blindside,spotify:track:6cJ9jFXLOoop8o3XZE8V5Z,christian hardcore,0.507,0.878,2,-3.027,0,0.0328,0.0149,2.79e-05,0.227,0.431,94.473,4
1637351922.511391,1637351937.8062668,El Señor Iván,Enigma Norteño,spotify:track:2fF5trvgri8GNHjmEIkBV9,deep norteno,0.823,0.816,10,-3.899,1,0.0437,0.285,0,0.128,0.96,114.92,3
1637351953.0746174,1637351968.2307546,Uso Xuria Errazu,Txomin Artola - Amaia Zubiria,spotify:track:1sywYC9uNaFHCk0NFedSIh,basque folk,0.483,0.137,2,-14.542,1,0.0311,0.868,0,0.0793,0.453,102.664,4
1637351983.5710537,1637351998.7222881,Wren in a Storm,Bird Sounds,spotify:track:0qcuAxmuSgSU43QN1slEXn,birdsong,0.41,0.975,5,-25.418,0,0.281,0.719,0.842,0.376,0.0267,111.527,1
1637352014.1696198,1637352029.3263605,Best in Me (Rock Steady) [feat. Lexxus],Edwin Yearwood,spotify:track:3bGsvS8tT3GaUN3rP11gYg,barbadian pop,0.795,0.791,5,-6.636,0,0.137,0.0163,8.86e-06,0.289,0.919,106.101,4
1637352044.831519,1637352060.0429316,Hush Little Baby/Rock-A-Bye Baby - Instrumental,Fred Mollin,spotify:track:41jXeGNqW4ogirMy8IJzzN,piano rock,0.374,0.0264,1,-20.717,1,0.0411,0.962,0.657,0.128,0.116,135.874,4
1637352075.5443435,1637352090.7115355,All Your Lovin' - Dancehall Remix,Blacknuss,spotify:track:1aRy07wUyPxUsAFUN0hyv7,swedish dancehall,0.681,0.71,0,-8.332,1,0.215,0.0932,4.62e-05,0.0831,0.795,135.59,5
1637352106.0336328,1637352121.2325883,Drown You Out,D.R.I.,spotify:track:34NSDWzH2uTDaqRgupPX4I,crossover thrash,0.379,0.668,4,-12.542,1,0.0522,1.13e-05,0.0215,0.107,0.406,112.733,3
1637352136.659541,1637352152.0644994,Granny & Davis,Graveyard,spotify:track:311JxfOYuUuTPfjpl5WEKZ,swedish blues,0.361,0.783,0,-4.858,0,0.0355,0.115,0.00307,0.0852,0.752,132.623,4
1637352167.6123781,1637352182.7774131,Started Off As a Dancer,Anthony Joseph,spotify:track:0jU3bgxH0Jxow7chKxXA31,british dance band,0.726,0.831,0,-6.337,1,0.0414,0.361,0.0223,0.251,0.753,131.259,4
1637352198.3263881,1637352213.494322,Champagne & Reefer,Muddy Waters,spotify:track:7kqGCWwUTnwisFFz5d37gE,chicago blues,0.362,0.609,7,-8.832,1,0.145,0.081,0.00836,0.557,0.625,67.423,4
1637352228.920619,1637352244.0868165,Good Ole Dayz - L.P. Version,Horsepower Productions,spotify:track:07MaA2b9uY5x5HcImGCxbO,dubstep product,0.59,0.94,6,-8.655,1,0.0518,0.00183,0.422,0.0351,0.323,110.564,3
1637352259.4579964,1637352274.6123145,Harry Campbell and the Heavies / The World Is Waiting for Sunshine - Live,Billy Connolly,spotify:track:4ctXFtYO1cEoqsqR8ivNvj,british comedy,0.358,0.429,7,-16.246,1,0.836,0.759,0.000796,0.966,0.266,86.898,4
1637352289.8916833,1637352305.0529227,Surah Ar Rahman,Muzammil Hasballah,spotify:track:0apjZ0yaF8O5OMgQMak2gh,quran,0.37,0.0978,5,-13.056,0,0.0376,0.967,0.000216,0.138,0.444,114.603,4
1637352320.5167036,1637352335.7095582,Kjærring Hiv En Pinne På Peisen,Arnsteins,spotify:track:53zFMd1MNbf1QvvJ31lrhT,trekkspill,0.664,0.548,2,-13.42,1,0.0482,0.125,0,0.589,0.969,113.481,4
1637352351.0484893,1637352366.202428,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,spotify:track:78nplE9X2ZGvQh3TKgvldE,talent show,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,4
1637352381.5433452,1637352396.7569246,Unknown,Unknown,spotify:track:1CUQ02gvH4o2dWfOvJ3WrQ,chinese worship,0.444,0.519,4,-5.733,1,0.0266,0.595,0,0.374,0.275,111.992,3
1637352412.0349543,1637352427.2460015,Az éjszaka országútjain,Kalapács,spotify:track:6U4GgP4YfMlyappttFX6TW,hungarian metal,0.366,0.97,0,-4.079,1,0.322,0.00671,0.000189,0.0955,0.106,140.023,4
1637352442.5993857,1637352457.829249,POWER & METAL,SEX MACHINEGUNS,spotify:track:6zoPuwkKAj325vpCq40u59,j metal,0.472,0.977,11,-3.115,1,0.16,0.000191,8.83e-05,0.0843,0.23,100.113,4
1637352473.3528442,1637352488.5057027,O Fracasso Não É o Fim,Gerson Rufino,spotify:track:4icVqS8HGPqjqrcq73DO4t,sertanejo gospel,0.629,0.713,1,-2.518,1,0.0488,0.489,0,0.143,0.488,145.997,4
1637352503.957347,1637352519.2315638,Incorrect,Ngaaka Blinde,spotify:track:4NrPpOOcjhVoC1X5ZuSp4J,mbalax,0.825,0.345,0,-10.456,1,0.0439,0.442,2.21e-06,0.193,0.513,97.988,4
1637352534.6246765,1637352549.801302,Jeanne E La Spiaggia,Ennio Morricone,spotify:track:0630wwz6BovDNuCQEdAS65,sound,0.375,0.396,7,-12.951,1,0.0299,0.464,0.715,0.206,0.172,118.042,4
1637352565.3965273,1637352580.6230507,Kan of Whoop Ass Reprise,Abstract Rude,spotify:track:0l4wtC5Ntr8q2w62TBJZyw,underground hip hop,0.692,0.65,11,-6.999,0,0.192,0.189,0,0.193,0.488,99.318,4
1637352596.06061,1637352611.2086406,Give Me All Your Lovin',The Fabulous Thunderbirds,spotify:track:1Mc47EwXQpUxXNNTCQQfcJ,pub rock,0.575,0.879,7,-6.925,1,0.285,0.018,2.03e-06,0.0775,0.634,126.003,4
1637352626.7671785,1637352641.9120512,Deixa Elas Invejar,Deejay Telio,spotify:track:32msOTYsqh71utISWtvhwn,funana,0.944,0.543,3,-8.017,0,0.0804,0.24,0,0.0663,0.485,130.013,4
1637352657.181565,1637352672.4165998,"Il barbiere di Siviglia (The Barber of Seville), Act I: Una voce poco fa",Gioachino Rossini,spotify:track:6FEcdcAmev3XAWd0AK9pRG,italian mezzo soprano,0.337,0.0512,4,-22.037,1,0.0579,0.944,5.37e-05,0.121,0.104,102.522,3
1637352687.7687433,1637352702.9933114,Ty i Ja,Monika Urlik,spotify:track:26I0Zp8UiBCJuqwF8CaMvP,bajki,0.226,0.695,9,-7.684,1,0.0688,0.104,0,0.34,0.321,80.066,4
1637352718.3177555,1637352733.4728837,Al-Inshiqaq - The Sundering - Arabic,The Holy Quran (Koran) from QuranNow,spotify:track:7cEnjyFgm5cqkfmBCx7SsT,islamic recitation,0.523,0.159,7,-12.673,1,0.0522,0.848,0,0.177,0.353,105.592,5
1637352749.2828572,1637352764.4533458,Fallout [Niereich vs. Hackler And Kuch] - Original Mix,Niereich,spotify:track:0Ee0DaJ24NopiSemlpSzgl,austrian techno,0.483,0.924,4,-9.964,1,0.0375,0.00102,0.833,0.396,0.0658,130.997,4
1637352779.8804905,1637352795.0786428,Under the Grave - Unreleased Bonus Track,Skanners,spotify:track:5Ciwu1gW8bNuoSmLQnDwTk,italian ska,0.305,0.937,5,-3.555,0,0.0548,0.000389,0.00172,0.309,0.465,169.996,4
1637352810.3904994,1637352825.5549989,De Nuevo en Tus Brazos - Original,Doctor Deseo,spotify:track:5r7r0Lm9raZLqaI7dXv8u9,euskal rock,0.396,0.824,0,-4.399,1,0.0415,0.00434,0.569,0.245,0.352,130.026,4
1637352840.910474,1637352856.0680106,Somewhere - There's a Place for Us (Cello Version),Sarah Joy,spotify:track:2cW1TR4n4Vm6Z9tytTTIc0,cello,0.149,0.327,10,-7.436,1,0.036,0.892,0.941,0.121,0.192,85.58,4
1637352871.4583232,1637352886.6755333,Unknown,Unknown,spotify:track:4aJQuIRjKzkn9MtkoNaXWd,montenegrin pop,0.555,0.45,9,-8.232,0,0.0253,0.552,1.04e-06,0.0678,0.552,94.423,4
1637352901.934552,1637352917.2586334,I Like Girls (feat. Lil Skies),PnB Rock,spotify:track:7cWh3ScxjhvasLI0CBRoZk,southern rock,0.702,0.775,1,-3.462,1,0.248,0.324,0,0.114,0.784,178.199,4
1637352932.8206146,1637352947.9953678,Meet Us at Graceland in 20,Emo Side Project,spotify:track:0JO2eCYPO6H9rztrMsHnRG,midwest emo,0.245,0.482,1,-8.376,1,0.0348,0.784,0.0265,0.131,0.148,205.511,3
1637352963.4378636,1637352978.6646156,Words of Wisdom,Cedric IM Brooks & The Light of Saba,spotify:track:7LXVDti0AHXnWQX0ZKtGPR,nyahbinghi,0.656,0.842,8,-6.038,1,0.195,0.157,0.000254,0.0735,0.934,137.347,4
1637352994.1003306,1637353009.305817,Today (As For Me and My House),Brian Doerksen,spotify:track:31KlCRqbE37wdgKSUfe3vh,canadian house,0.536,0.654,9,-6.849,1,0.0273,0.133,0.000179,0.868,0.273,109.981,4
1637353024.7000117,1637353039.9346974,A Drop In The Ocean,Ron Pope,spotify:track:5JDcQAztvZTIkrWoZihgvC,acoustic pop,0.447,0.393,5,-8.65,1,0.038,0.785,0,0.28,0.564,73.139,3
1637353055.1904435,1637353070.4479575,Put An X On The Spot (In The Sky) - Remastered,Lafayette Afro Rock Band,spotify:track:65BTvjigUD62YbhMsFKd1v,afro funk,0.424,0.682,1,-9.022,1,0.0384,0.143,0.000214,0.152,0.657,120.482,4
1637353085.79767,1637353100.980725,Amirov: Lullaby (feat. The Orchestra of the National Instruments of the Azerbaijan State TV and Radio Broadcasting Company & Nariman Azimov),Ramiz Guliyev,spotify:track:068eJeLO9Tf7fJjjiDLRuw,azeri traditional,0.358,0.323,8,-14.156,1,0.0331,0.863,0.851,0.145,0.307,141.738,3
1637353116.2577865,1637353131.407293,It Had To Be You,Gus Viseur,spotify:track:0SIfd9s1tmeqzGCpyFTKXP,jazz accordion,0.838,0.53,9,-9.233,1,0.0505,0.859,0.887,0.0476,0.858,124.927,4
1637353146.6452668,1637353161.9492362,Alternate - Original Mix,Biome,spotify:track:75AkEt0cvGaylxoVKuNmzX,deep dubstep,0.603,0.685,10,-6.76,0,0.039,8.49e-05,0.847,0.111,0.0465,140.053,4
1637353177.5400245,1637353192.6914315,Ultrafoxx - Airwave Remix,Art Of Trance,spotify:track:2YuNGefp0X8QyVvp1i9d9e,acid trance,0.5,0.952,1,-8.724,1,0.0348,0.000131,0.861,0.104,0.531,128.001,4
1637353207.9506779,1637353223.109536,Para Que Aprendas,Roberto Torres,spotify:track:5P1uaYYCETV2hbfUMQnF33,charanga,0.734,0.525,7,-10.076,0,0.0371,0.728,1.02e-05,0.321,0.807,122.907,4
1637353238.725254,1637353253.8697672,Darlin Angel (feat. Upchurch),Bottleneck,spotify:track:0PzZvi3PwXMuNlhaokdxfg,redneck,0.732,0.61,6,-6.373,1,0.0834,0.0127,0,0.108,0.893,170.034,4
1637353269.3063767,1637353284.5487316,Saints and Sinners,Blacksmith Legacy,spotify:track:6VuZY0YQx6hBA9EtEsU3Sv,swedish black metal,0.509,0.971,5,-6.476,1,0.043,0.0005,0,0.348,0.535,135.071,4
1637353299.8983886,1637353315.1380343,"Biblical Songs and Anthems, Op. 113: Hymn No. 1, Let us with a Gladsome Mind",Charles Villiers Stanford,spotify:track:18TK05BAEopdY4vlAAyk8g,irish classical,0.184,0.159,0,-22.225,1,0.0402,0.977,0.964,0.136,0.076,76.775,1
1637353330.544082,1637353345.748702,Rock over Belgium,The Kids,spotify:track:1BCyierzcbFg2szpGI0ZDA,belgian rock,0.277,0.971,3,-6.041,1,0.0711,0.000182,0.135,0.123,0.406,192.298,4
1637353361.1915483,1637353376.4038405,Your Love Is a Lie,Pat Bringer,spotify:track:5l1cDb2OBzWdFYxxqMHdCd,german pop rock,0.571,0.656,5,-6.728,0,0.0415,0.000797,0,0.0618,0.365,159.934,4
1637353391.9568098,1637353407.1396337,Tengo Que Olvidarla - O Me Voy a Morir Alv,Chingadazo de Kung Fu,spotify:track:0O7OV3C8dOifpZWxav1p4q,latincore,0.574,0.88,4,-3.275,1,0.032,0.0039,0,0.16,0.847,112.427,4
1637353422.4736378,1637353437.6636758,The Nutcracker: Waltz of the Flowers,Ernest Ansermet,spotify:track:6rwOAUThLE1bJMjRdjFl8n,orchestral performance,0.211,0.147,2,-20.127,1,0.0373,0.835,0.68,0.0983,0.152,99.603,4
1637353452.9524488,1637353468.1209834,¿Quién Es Usted?,Christian Nodal,spotify:track:62FoVrpf0uOn03iHw1xQho,regional mexican,0.569,0.478,0,-4.451,1,0.0272,0.336,0.000105,0.239,0.472,146.03,4
1637353483.4759278,1637353498.8445175,Awake Me,Nir Shoshani,spotify:track:6YnbXQKljo3oRUnjYpGgYd,israeli techno,0.814,0.522,5,-10.433,0,0.0478,0.005,0.877,0.112,0.134,128.013,4
1637353514.2091858,1637353529.4394314,Plus Moins,Bernard Parmegiani,spotify:track:34YKSLsMVf5rTxkS2rxN5f,musique concrete,0.138,0.13,7,-26.343,1,0.0417,0.897,0.481,0.262,0.035,163.687,4
1637353544.7599928,1637353559.97525,Fine and Dandy,Conny Sahm,spotify:track:5sYtxNhowmcRHj7x4zAuCb,jazz accordion,0.645,0.516,10,-8.264,1,0.0708,0.374,0,0.674,0.891,111.444,4
1637353575.2739775,1637353590.5098648,La gigue et petit Pierre,Felix Leclerc,spotify:track:7qm6NBGw8FhaobEMyEi40b,chanson quebecois,0.596,0.196,2,-9.939,1,0.132,0.909,1.81e-05,0.133,0.643,168.476,1
1637353606.0190575,1637353621.1830587,Despacito - Acoustic Unplugged Extended Remix,Rob Nunjes,spotify:track:6HArWZ80TrvrANPfQ0PBPr,covertrance,0.479,0.755,1,-5.451,1,0.0452,0.551,3.65e-06,0.0975,0.73,177.856,4
1637353636.4926958,1637353651.7518866,Forever with Unopened Eye,Novembers Doom,spotify:track:3trZ6rpHGOZB8CpyglHlFv,gothic doom,0.255,0.927,0,-4.936,0,0.0696,6.88e-06,0.0752,0.159,0.171,142.104,4
1637353667.116399,1637353682.335094,"Au plus de soleil, au plus de bruit - 2007-08",Joris de Laet,spotify:track:1V9669FU8iflkbOAb7A7UJ,belgian experimental,0.184,0.5,10,-19.537,0,0.163,0.408,0.783,0.351,0.0347,144.49,4
