,HR,timestamp
1,49.0,1638869488.0
2,49.0,1638869489.0
3,56.33,1638869490.0
4,57.25,1638869491.0
5,59.8,1638869492.0
6,60.0,1638869493.0
7,61.86,1638869494.0
8,63.25,1638869495.0
9,64.0,1638869496.0
10,67.1,1638869497.0
11,69.82,1638869498.0
12,71.92,1638869499.0
13,73.92,1638869500.0
14,75.43,1638869501.0
15,76.73,1638869502.0
16,77.88,1638869503.0
17,78.82,1638869504.0
18,79.5,1638869505.0
19,80.11,1638869506.0
20,80.6,1638869507.0
21,80.9,1638869508.0
22,81.27,1638869509.0
23,81.65,1638869510.0
24,82.0,1638869511.0
25,82.32,1638869512.0
26,82.62,1638869513.0
27,82.89,1638869514.0
28,83.14,1638869515.0
29,83.38,1638869516.0
30,83.8,1638869517.0
31,84.13,1638869518.0
32,84.41,1638869519.0
33,84.73,1638869520.0
34,84.76,1638869521.0
35,84.8,1638869522.0
36,84.78,1638869523.0
37,84.78,1638869524.0
38,84.82,1638869525.0
39,84.87,1638869526.0
40,84.9,1638869527.0
41,84.93,1638869528.0
42,84.98,1638869529.0
43,85.02,1638869530.0
44,85.09,1638869531.0
45,85.18,1638869532.0
46,85.26,1638869533.0
47,85.34,1638869534.0
48,85.42,1638869535.0
49,85.47,1638869536.0
50,85.52,1638869537.0
51,85.55,1638869538.0
52,85.54,1638869539.0
53,85.55,1638869540.0
54,85.56,1638869541.0
55,85.64,1638869542.0
56,85.64,1638869543.0
57,85.63,1638869544.0
58,85.62,1638869545.0
59,85.64,1638869546.0
60,85.65,1638869547.0
61,86.23,1638869548.0
62,86.82,1638869549.0
63,87.03,1638869550.0
64,87.43,1638869551.0
65,87.7,1638869552.0
66,88.08,1638869553.0
67,88.23,1638869554.0
68,88.38,1638869555.0
69,88.57,1638869556.0
70,88.32,1638869557.0
71,87.98,1638869558.0
72,87.68,1638869559.0
73,87.35,1638869560.0
74,87.02,1638869561.0
75,86.72,1638869562.0
76,86.4,1638869563.0
77,86.13,1638869564.0
78,85.87,1638869565.0
79,85.6,1638869566.0
80,85.32,1638869567.0
81,85.02,1638869568.0
82,84.67,1638869569.0
83,84.3,1638869570.0
84,83.97,1638869571.0
85,83.6,1638869572.0
86,83.23,1638869573.0
87,82.88,1638869574.0
88,82.53,1638869575.0
89,82.25,1638869576.0
90,81.9,1638869577.0
91,81.58,1638869578.0
92,81.28,1638869579.0
93,80.98,1638869580.0
94,80.82,1638869581.0
95,80.67,1638869582.0
96,80.55,1638869583.0
97,80.38,1638869584.0
98,80.17,1638869585.0
99,79.93,1638869586.0
100,79.73,1638869587.0
101,79.55,1638869588.0
102,79.45,1638869589.0
103,79.33,1638869590.0
104,79.25,1638869591.0
105,79.15,1638869592.0
106,79.02,1638869593.0
107,78.85,1638869594.0
108,78.68,1638869595.0
109,78.57,1638869596.0
110,78.45,1638869597.0
111,78.38,1638869598.0
112,78.27,1638869599.0
113,78.13,1638869600.0
114,78.03,1638869601.0
115,77.97,1638869602.0
116,77.95,1638869603.0
117,77.93,1638869604.0
118,77.88,1638869605.0
119,77.83,1638869606.0
120,77.8,1638869607.0
121,77.82,1638869608.0
122,77.95,1638869609.0
123,78.05,1638869610.0
124,78.08,1638869611.0
125,78.1,1638869612.0
126,78.15,1638869613.0
127,78.25,1638869614.0
128,78.32,1638869615.0
129,78.42,1638869616.0
130,78.53,1638869617.0
131,78.72,1638869618.0
132,78.93,1638869619.0
133,79.27,1638869620.0
134,79.73,1638869621.0
135,80.22,1638869622.0
136,80.8,1638869623.0
137,81.37,1638869624.0
138,81.95,1638869625.0
139,82.7,1638869626.0
140,83.48,1638869627.0
141,84.27,1638869628.0
142,85.03,1638869629.0
143,85.8,1638869630.0
144,86.52,1638869631.0
145,87.28,1638869632.0
146,88.05,1638869633.0
147,88.83,1638869634.0
148,89.63,1638869635.0
149,90.32,1638869636.0
150,91.1,1638869637.0
151,91.88,1638869638.0
152,92.72,1638869639.0
153,93.48,1638869640.0
154,94.25,1638869641.0
155,95.02,1638869642.0
156,95.78,1638869643.0
157,96.48,1638869644.0
158,97.2,1638869645.0
159,97.98,1638869646.0
160,98.72,1638869647.0
161,99.4,1638869648.0
162,99.97,1638869649.0
163,100.27,1638869650.0
164,100.57,1638869651.0
165,100.03,1638869652.0
166,99.57,1638869653.0
167,99.12,1638869654.0
168,98.67,1638869655.0
169,98.18,1638869656.0
170,97.7,1638869657.0
171,97.18,1638869658.0
172,96.77,1638869659.0
173,96.33,1638869660.0
174,95.87,1638869661.0
175,95.28,1638869662.0
176,94.72,1638869663.0
177,94.15,1638869664.0
178,93.62,1638869665.0
179,93.05,1638869666.0
180,92.48,1638869667.0
181,91.88,1638869668.0
182,91.15,1638869669.0
183,90.45,1638869670.0
184,89.82,1638869671.0
185,89.15,1638869672.0
186,88.48,1638869673.0
187,87.78,1638869674.0
188,87.12,1638869675.0
189,86.43,1638869676.0
190,85.75,1638869677.0
191,85.05,1638869678.0
192,84.32,1638869679.0
193,83.45,1638869680.0
194,82.52,1638869681.0
195,81.53,1638869682.0
196,80.48,1638869683.0
197,79.42,1638869684.0
198,78.38,1638869685.0
199,77.18,1638869686.0
200,75.98,1638869687.0
201,74.85,1638869688.0
202,73.77,1638869689.0
203,72.68,1638869690.0
204,71.63,1638869691.0
205,70.58,1638869692.0
206,69.53,1638869693.0
207,68.47,1638869694.0
208,67.4,1638869695.0
209,66.38,1638869696.0
210,65.25,1638869697.0
211,64.12,1638869698.0
212,62.93,1638869699.0
213,61.78,1638869700.0
214,60.63,1638869701.0
215,59.47,1638869702.0
216,58.3,1638869703.0
217,57.22,1638869704.0
218,56.13,1638869705.0
219,54.97,1638869706.0
220,53.83,1638869707.0
221,52.72,1638869708.0
222,51.63,1638869709.0
223,50.82,1638869710.0
224,49.95,1638869711.0
225,49.9,1638869712.0
226,49.82,1638869713.0
227,49.75,1638869714.0
228,49.72,1638869715.0
229,49.7,1638869716.0
230,49.72,1638869717.0
231,49.75,1638869718.0
232,49.77,1638869719.0
233,49.8,1638869720.0
234,49.83,1638869721.0
235,49.87,1638869722.0
236,49.9,1638869723.0
237,49.92,1638869724.0
238,49.9,1638869725.0
239,49.87,1638869726.0
240,49.78,1638869727.0
241,49.72,1638869728.0
242,49.67,1638869729.0
243,49.62,1638869730.0
244,49.57,1638869731.0
245,49.53,1638869732.0
246,49.52,1638869733.0
247,49.53,1638869734.0
248,49.57,1638869735.0
249,49.62,1638869736.0
250,49.68,1638869737.0
251,49.77,1638869738.0
252,49.85,1638869739.0
253,49.93,1638869740.0
254,50.0,1638869741.0
255,50.08,1638869742.0
256,50.15,1638869743.0
257,50.22,1638869744.0
258,50.28,1638869745.0
259,50.35,1638869746.0
260,50.42,1638869747.0
261,50.48,1638869748.0
262,50.52,1638869749.0
263,50.55,1638869750.0
264,50.57,1638869751.0
265,50.57,1638869752.0
266,50.55,1638869753.0
267,50.52,1638869754.0
268,50.47,1638869755.0
269,50.4,1638869756.0
270,50.33,1638869757.0
271,50.25,1638869758.0
272,50.17,1638869759.0
273,50.1,1638869760.0
274,50.05,1638869761.0
275,50.0,1638869762.0
276,49.95,1638869763.0
277,49.92,1638869764.0
278,49.9,1638869765.0
279,49.9,1638869766.0
280,49.92,1638869767.0
281,49.95,1638869768.0
282,49.97,1638869769.0
283,50.0,1638869770.0
284,50.03,1638869771.0
285,50.07,1638869772.0
286,50.1,1638869773.0
287,50.12,1638869774.0
288,50.12,1638869775.0
289,50.08,1638869776.0
290,50.02,1638869777.0
291,49.92,1638869778.0
292,49.83,1638869779.0
293,49.73,1638869780.0
294,49.63,1638869781.0
295,49.55,1638869782.0
296,49.48,1638869783.0
297,49.43,1638869784.0
298,49.43,1638869785.0
299,49.45,1638869786.0
300,49.52,1638869787.0
301,49.57,1638869788.0
302,49.63,1638869789.0
303,49.7,1638869790.0
304,49.77,1638869791.0
