,HR,timestamp
1,76.0,1637350301.0
2,79.5,1637350302.0
3,70.33,1637350303.0
4,68.75,1637350304.0
5,68.0,1637350305.0
6,68.5,1637350306.0
7,69.14,1637350307.0
8,69.62,1637350308.0
9,69.67,1637350309.0
10,69.4,1637350310.0
11,69.09,1637350311.0
12,69.42,1637350312.0
13,70.92,1637350313.0
14,72.21,1637350314.0
15,73.4,1637350315.0
16,74.44,1637350316.0
17,75.35,1637350317.0
18,76.17,1637350318.0
19,77.11,1637350319.0
20,77.95,1637350320.0
21,78.71,1637350321.0
22,79.32,1637350322.0
23,79.83,1637350323.0
24,80.25,1637350324.0
25,80.64,1637350325.0
26,80.92,1637350326.0
27,81.15,1637350327.0
28,81.36,1637350328.0
29,81.59,1637350329.0
30,81.8,1637350330.0
31,82.0,1637350331.0
32,82.22,1637350332.0
33,82.3,1637350333.0
34,82.47,1637350334.0
35,82.57,1637350335.0
36,82.64,1637350336.0
37,82.62,1637350337.0
38,82.58,1637350338.0
39,82.33,1637350339.0
40,82.15,1637350340.0
41,81.98,1637350341.0
42,81.76,1637350342.0
43,81.56,1637350343.0
44,81.39,1637350344.0
45,81.22,1637350345.0
46,81.07,1637350346.0
47,80.94,1637350347.0
48,80.81,1637350348.0
49,80.69,1637350349.0
50,80.6,1637350350.0
51,80.55,1637350351.0
52,80.44,1637350352.0
53,80.42,1637350353.0
54,80.35,1637350354.0
55,80.33,1637350355.0
56,80.32,1637350356.0
57,80.33,1637350357.0
58,80.34,1637350358.0
59,80.37,1637350359.0
60,80.4,1637350360.0
61,80.48,1637350361.0
62,80.43,1637350362.0
63,80.93,1637350363.0
64,81.18,1637350364.0
65,81.38,1637350365.0
66,81.47,1637350366.0
67,81.5,1637350367.0
68,81.53,1637350368.0
69,81.62,1637350369.0
70,81.73,1637350370.0
71,81.87,1637350371.0
72,81.88,1637350372.0
73,81.65,1637350373.0
74,81.42,1637350374.0
75,81.17,1637350375.0
76,80.92,1637350376.0
77,80.67,1637350377.0
78,80.42,1637350378.0
79,80.1,1637350379.0
80,79.78,1637350380.0
81,79.47,1637350381.0
82,79.18,1637350382.0
83,78.92,1637350383.0
84,78.67,1637350384.0
85,78.42,1637350385.0
86,78.2,1637350386.0
87,77.98,1637350387.0
88,77.77,1637350388.0
89,77.55,1637350389.0
90,77.32,1637350390.0
91,77.1,1637350391.0
92,76.87,1637350392.0
93,76.7,1637350393.0
94,76.48,1637350394.0
95,76.28,1637350395.0
96,76.1,1637350396.0
97,75.97,1637350397.0
98,75.85,1637350398.0
99,75.85,1637350399.0
100,75.82,1637350400.0
101,75.78,1637350401.0
102,75.78,1637350402.0
103,75.78,1637350403.0
104,75.75,1637350404.0
105,75.72,1637350405.0
106,75.77,1637350406.0
107,75.83,1637350407.0
108,75.92,1637350408.0
109,76.03,1637350409.0
110,76.12,1637350410.0
111,76.05,1637350411.0
112,76.05,1637350412.0
113,75.98,1637350413.0
114,75.95,1637350414.0
115,75.88,1637350415.0
116,75.8,1637350416.0
117,75.67,1637350417.0
118,75.53,1637350418.0
119,75.4,1637350419.0
120,75.27,1637350420.0
121,75.17,1637350421.0
122,75.07,1637350422.0
123,74.92,1637350423.0
124,74.82,1637350424.0
125,74.75,1637350425.0
126,74.67,1637350426.0
127,74.6,1637350427.0
128,74.53,1637350428.0
129,74.47,1637350429.0
130,74.42,1637350430.0
131,74.37,1637350431.0
132,74.32,1637350432.0
133,74.23,1637350433.0
134,74.15,1637350434.0
135,74.07,1637350435.0
136,73.95,1637350436.0
137,73.83,1637350437.0
138,73.72,1637350438.0
139,73.6,1637350439.0
140,73.52,1637350440.0
141,73.45,1637350441.0
142,73.4,1637350442.0
143,73.35,1637350443.0
144,73.3,1637350444.0
145,73.25,1637350445.0
146,73.22,1637350446.0
147,73.17,1637350447.0
148,73.15,1637350448.0
149,73.13,1637350449.0
150,73.13,1637350450.0
151,73.12,1637350451.0
152,72.95,1637350452.0
153,72.78,1637350453.0
154,72.6,1637350454.0
155,72.47,1637350455.0
156,72.32,1637350456.0
157,72.18,1637350457.0
158,72.03,1637350458.0
159,71.93,1637350459.0
160,71.85,1637350460.0
161,71.73,1637350461.0
162,71.63,1637350462.0
163,71.52,1637350463.0
164,71.38,1637350464.0
165,71.27,1637350465.0
166,71.1,1637350466.0
167,70.88,1637350467.0
168,70.62,1637350468.0
169,70.28,1637350469.0
170,69.95,1637350470.0
171,69.72,1637350471.0
172,69.48,1637350472.0
173,69.25,1637350473.0
174,69.07,1637350474.0
175,68.75,1637350475.0
176,68.45,1637350476.0
177,68.18,1637350477.0
178,67.95,1637350478.0
179,67.72,1637350479.0
180,67.57,1637350480.0
181,67.47,1637350481.0
182,67.37,1637350482.0
183,67.25,1637350483.0
184,67.13,1637350484.0
185,67.13,1637350485.0
186,67.12,1637350486.0
187,67.32,1637350487.0
188,67.47,1637350488.0
189,67.58,1637350489.0
190,67.7,1637350490.0
191,67.82,1637350491.0
192,67.93,1637350492.0
193,68.07,1637350493.0
194,68.22,1637350494.0
195,68.37,1637350495.0
196,68.53,1637350496.0
197,68.68,1637350497.0
198,68.87,1637350498.0
199,68.98,1637350499.0
200,69.07,1637350500.0
201,69.13,1637350501.0
202,69.18,1637350502.0
203,69.22,1637350503.0
204,69.25,1637350504.0
205,69.3,1637350505.0
206,69.28,1637350506.0
207,69.27,1637350507.0
208,69.23,1637350508.0
209,69.2,1637350509.0
210,69.2,1637350510.0
211,69.2,1637350511.0
212,69.35,1637350512.0
213,69.5,1637350513.0
214,69.62,1637350514.0
215,69.8,1637350515.0
216,70.03,1637350516.0
217,70.23,1637350517.0
218,70.45,1637350518.0
219,70.63,1637350519.0
220,70.8,1637350520.0
221,70.97,1637350521.0
222,71.1,1637350522.0
223,71.05,1637350523.0
224,71.02,1637350524.0
225,71.1,1637350525.0
226,71.22,1637350526.0
227,71.35,1637350527.0
228,71.53,1637350528.0
229,71.75,1637350529.0
230,71.98,1637350530.0
231,72.25,1637350531.0
232,72.48,1637350532.0
233,72.72,1637350533.0
234,72.9,1637350534.0
235,73.2,1637350535.0
236,73.5,1637350536.0
237,73.8,1637350537.0
238,74.07,1637350538.0
