,HR,timestamp
1,67.0,1637701082.0
2,78.5,1637701083.0
3,78.33,1637701084.0
4,73.25,1637701085.0
5,75.2,1637701086.0
6,71.0,1637701087.0
7,71.0,1637701088.0
8,71.12,1637701089.0
9,71.11,1637701090.0
10,71.2,1637701091.0
11,71.55,1637701092.0
12,71.67,1637701093.0
13,71.54,1637701094.0
14,71.29,1637701095.0
15,71.07,1637701096.0
16,70.81,1637701097.0
17,71.06,1637701098.0
18,70.94,1637701099.0
19,70.84,1637701100.0
20,70.75,1637701101.0
21,70.57,1637701102.0
22,70.45,1637701103.0
23,70.35,1637701104.0
24,70.71,1637701105.0
25,71.08,1637701106.0
26,71.42,1637701107.0
27,71.78,1637701108.0
28,72.04,1637701109.0
29,72.34,1637701110.0
30,72.67,1637701111.0
31,73.03,1637701112.0
32,73.34,1637701113.0
33,73.67,1637701114.0
34,74.0,1637701115.0
35,74.29,1637701116.0
36,74.56,1637701117.0
37,74.81,1637701118.0
38,75.05,1637701119.0
39,75.31,1637701120.0
40,75.57,1637701121.0
41,75.8,1637701122.0
42,75.95,1637701123.0
43,76.07,1637701124.0
44,76.2,1637701125.0
45,76.29,1637701126.0
46,76.3,1637701127.0
47,76.28,1637701128.0
48,76.25,1637701129.0
49,76.22,1637701130.0
50,76.24,1637701131.0
51,76.33,1637701132.0
52,76.42,1637701133.0
53,76.49,1637701134.0
54,76.56,1637701135.0
55,76.67,1637701136.0
56,76.84,1637701137.0
57,76.95,1637701138.0
58,77.07,1637701139.0
59,77.19,1637701140.0
60,77.3,1637701141.0
61,77.62,1637701142.0
62,77.58,1637701143.0
63,77.42,1637701144.0
64,77.67,1637701145.0
65,77.57,1637701146.0
66,78.0,1637701147.0
67,78.07,1637701148.0
68,78.12,1637701149.0
69,78.17,1637701150.0
70,78.2,1637701151.0
71,78.13,1637701152.0
72,78.13,1637701153.0
73,78.2,1637701154.0
74,78.28,1637701155.0
75,78.38,1637701156.0
76,78.5,1637701157.0
77,78.5,1637701158.0
78,78.6,1637701159.0
79,78.75,1637701160.0
80,78.88,1637701161.0
81,79.03,1637701162.0
82,79.17,1637701163.0
83,79.28,1637701164.0
84,79.05,1637701165.0
85,78.78,1637701166.0
86,78.5,1637701167.0
87,78.2,1637701168.0
88,77.93,1637701169.0
89,77.65,1637701170.0
90,77.33,1637701171.0
91,76.98,1637701172.0
92,76.65,1637701173.0
93,76.3,1637701174.0
94,75.93,1637701175.0
95,75.58,1637701176.0
96,75.23,1637701177.0
97,74.9,1637701178.0
98,74.55,1637701179.0
99,74.18,1637701180.0
100,73.82,1637701181.0
101,73.47,1637701182.0
102,73.22,1637701183.0
103,73.02,1637701184.0
104,72.85,1637701185.0
105,72.7,1637701186.0
106,72.58,1637701187.0
107,72.52,1637701188.0
108,72.45,1637701189.0
109,72.38,1637701190.0
110,72.3,1637701191.0
111,72.12,1637701192.0
112,71.92,1637701193.0
113,71.68,1637701194.0
114,71.52,1637701195.0
115,71.23,1637701196.0
116,70.9,1637701197.0
117,70.6,1637701198.0
118,70.35,1637701199.0
119,70.12,1637701200.0
120,69.83,1637701201.0
121,69.45,1637701202.0
122,69.02,1637701203.0
123,68.9,1637701204.0
124,68.68,1637701205.0
125,68.25,1637701206.0
126,67.83,1637701207.0
127,67.42,1637701208.0
128,66.98,1637701209.0
129,66.58,1637701210.0
130,66.2,1637701211.0
131,65.87,1637701212.0
132,65.48,1637701213.0
133,65.25,1637701214.0
134,64.97,1637701215.0
135,64.68,1637701216.0
136,64.4,1637701217.0
137,64.12,1637701218.0
138,64.03,1637701219.0
139,63.88,1637701220.0
140,63.73,1637701221.0
141,63.57,1637701222.0
142,63.38,1637701223.0
143,63.2,1637701224.0
144,63.2,1637701225.0
145,63.2,1637701226.0
146,63.2,1637701227.0
147,63.22,1637701228.0
148,63.23,1637701229.0
149,63.25,1637701230.0
150,63.25,1637701231.0
151,63.23,1637701232.0
152,63.23,1637701233.0
153,63.23,1637701234.0
154,63.23,1637701235.0
155,63.18,1637701236.0
156,63.13,1637701237.0
157,63.07,1637701238.0
158,63.02,1637701239.0
159,62.97,1637701240.0
160,62.88,1637701241.0
161,62.75,1637701242.0
162,62.5,1637701243.0
163,62.2,1637701244.0
164,61.88,1637701245.0
165,61.65,1637701246.0
166,61.43,1637701247.0
167,61.23,1637701248.0
168,61.05,1637701249.0
169,60.87,1637701250.0
170,60.72,1637701251.0
171,60.67,1637701252.0
172,60.62,1637701253.0
173,60.62,1637701254.0
174,60.55,1637701255.0
175,60.57,1637701256.0
176,60.6,1637701257.0
177,60.65,1637701258.0
178,60.65,1637701259.0
179,60.62,1637701260.0
180,60.65,1637701261.0
181,60.75,1637701262.0
182,60.87,1637701263.0
183,61.0,1637701264.0
184,61.12,1637701265.0
185,61.42,1637701266.0
186,61.72,1637701267.0
187,62.03,1637701268.0
188,62.37,1637701269.0
189,62.68,1637701270.0
190,62.95,1637701271.0
191,63.25,1637701272.0
192,63.57,1637701273.0
193,63.72,1637701274.0
194,63.93,1637701275.0
195,64.15,1637701276.0
196,64.37,1637701277.0
197,64.57,1637701278.0
198,64.67,1637701279.0
199,64.8,1637701280.0
200,64.9,1637701281.0
201,65.02,1637701282.0
202,65.13,1637701283.0
203,65.25,1637701284.0
204,65.3,1637701285.0
205,65.42,1637701286.0
206,65.45,1637701287.0
207,65.57,1637701288.0
208,65.67,1637701289.0
209,65.7,1637701290.0
210,65.78,1637701291.0
211,65.9,1637701292.0
212,66.0,1637701293.0
213,66.1,1637701294.0
214,66.2,1637701295.0
215,66.35,1637701296.0
216,66.5,1637701297.0
217,66.63,1637701298.0
218,66.77,1637701299.0
219,66.9,1637701300.0
220,67.07,1637701301.0
221,67.28,1637701302.0
222,67.58,1637701303.0
223,67.9,1637701304.0
224,68.2,1637701305.0
225,68.42,1637701306.0
226,68.63,1637701307.0
227,68.8,1637701308.0
228,68.9,1637701309.0
229,69.08,1637701310.0
230,69.18,1637701311.0
231,69.18,1637701312.0
232,69.17,1637701313.0
233,69.17,1637701314.0
234,69.18,1637701315.0
235,69.17,1637701316.0
236,69.1,1637701317.0
237,69.03,1637701318.0
238,68.97,1637701319.0
239,68.9,1637701320.0
240,68.83,1637701321.0
241,68.78,1637701322.0
242,68.73,1637701323.0
243,68.7,1637701324.0
244,68.7,1637701325.0
245,68.68,1637701326.0
246,68.67,1637701327.0
247,68.65,1637701328.0
248,68.62,1637701329.0
249,68.6,1637701330.0
250,68.67,1637701331.0
251,68.77,1637701332.0
252,68.85,1637701333.0
253,68.92,1637701334.0
254,68.97,1637701335.0
255,69.0,1637701336.0
256,69.08,1637701337.0
257,69.2,1637701338.0
258,69.3,1637701339.0
259,69.35,1637701340.0
260,69.47,1637701341.0
261,69.6,1637701342.0
262,69.73,1637701343.0
263,69.88,1637701344.0
264,70.2,1637701345.0
265,70.47,1637701346.0
266,70.78,1637701347.0
267,71.08,1637701348.0
268,71.4,1637701349.0
269,71.78,1637701350.0
270,72.15,1637701351.0
271,72.85,1637701352.0
272,73.58,1637701353.0
273,74.3,1637701354.0
274,75.02,1637701355.0
275,75.73,1637701356.0
276,76.45,1637701357.0
277,77.22,1637701358.0
278,77.82,1637701359.0
279,78.07,1637701360.0
280,78.05,1637701361.0
281,78.02,1637701362.0
282,77.97,1637701363.0
283,77.93,1637701364.0
284,77.88,1637701365.0
285,77.87,1637701366.0
286,77.87,1637701367.0
287,77.88,1637701368.0
288,77.93,1637701369.0
289,77.92,1637701370.0
290,77.92,1637701371.0
291,77.97,1637701372.0
292,78.05,1637701373.0
293,78.13,1637701374.0
294,78.27,1637701375.0
295,78.45,1637701376.0
296,78.7,1637701377.0
297,78.93,1637701378.0
298,79.07,1637701379.0
299,79.23,1637701380.0
300,79.37,1637701381.0
301,79.43,1637701382.0
302,79.43,1637701383.0
303,79.4,1637701384.0
304,79.4,1637701385.0
305,79.33,1637701386.0
306,79.53,1637701387.0
307,79.72,1637701388.0
308,79.87,1637701389.0
309,79.97,1637701390.0
310,80.0,1637701391.0
311,79.98,1637701392.0
312,80.15,1637701393.0
313,80.32,1637701394.0
314,80.48,1637701395.0
315,80.65,1637701396.0
316,80.75,1637701397.0
317,80.82,1637701398.0
318,80.8,1637701399.0
319,80.82,1637701400.0
320,80.8,1637701401.0
321,80.62,1637701402.0
322,80.45,1637701403.0
323,80.28,1637701404.0
324,80.02,1637701405.0
325,79.72,1637701406.0
326,79.43,1637701407.0
327,79.05,1637701408.0
328,78.67,1637701409.0
329,78.25,1637701410.0
330,77.87,1637701411.0
331,77.17,1637701412.0
332,76.47,1637701413.0
333,75.82,1637701414.0
334,75.17,1637701415.0
335,74.52,1637701416.0
336,73.88,1637701417.0
337,73.22,1637701418.0
338,72.73,1637701419.0
339,72.58,1637701420.0
340,72.77,1637701421.0
341,73.07,1637701422.0
342,73.33,1637701423.0
343,73.62,1637701424.0
344,73.88,1637701425.0
345,74.13,1637701426.0
346,74.35,1637701427.0
347,74.35,1637701428.0
348,74.37,1637701429.0
349,74.52,1637701430.0
350,74.58,1637701431.0
351,74.58,1637701432.0
352,74.55,1637701433.0
353,74.48,1637701434.0
354,74.35,1637701435.0
355,74.17,1637701436.0
356,73.95,1637701437.0
357,73.75,1637701438.0
358,73.62,1637701439.0
359,73.47,1637701440.0
360,73.32,1637701441.0
361,73.23,1637701442.0
362,73.22,1637701443.0
