,EDA,timestamp
1,0.0,1637666300.0
2,0.099968,1637666300.25
3,0.135854,1637666300.5
4,0.142262,1637666300.75
5,0.143544,1637666301.0
6,0.143544,1637666301.25
7,0.14098,1637666301.5
8,0.147389,1637666301.75
9,0.151234,1637666302.0
10,0.155078,1637666302.25
11,0.15636,1637666302.5
12,0.155078,1637666302.75
13,0.158923,1637666303.0
14,0.157642,1637666303.25
15,0.158923,1637666303.5
16,0.157642,1637666303.75
17,0.157642,1637666304.0
18,0.15636,1637666304.25
19,0.15636,1637666304.5
20,0.160205,1637666304.75
21,0.160205,1637666305.0
22,0.160205,1637666305.25
23,0.161487,1637666305.5
24,0.160205,1637666305.75
25,0.158923,1637666306.0
26,0.157642,1637666306.25
27,0.158923,1637666306.5
28,0.160205,1637666306.75
29,0.157642,1637666307.0
30,0.158923,1637666307.25
31,0.161487,1637666307.5
32,0.160205,1637666307.75
33,0.160205,1637666308.0
34,0.160205,1637666308.25
35,0.161487,1637666308.5
36,0.161487,1637666308.75
37,0.161487,1637666309.0
38,0.161487,1637666309.25
39,0.162768,1637666309.5
40,0.161487,1637666309.75
41,0.165332,1637666310.0
42,0.166613,1637666310.25
43,0.165332,1637666310.5
44,0.166613,1637666310.75
45,0.167895,1637666311.0
46,0.167895,1637666311.25
47,0.167895,1637666311.5
48,0.167895,1637666311.75
49,0.169176,1637666312.0
50,0.169176,1637666312.25
51,0.167895,1637666312.5
52,0.169176,1637666312.75
53,0.170458,1637666313.0
54,0.170458,1637666313.25
55,0.170458,1637666313.5
56,0.170458,1637666313.75
57,0.17174,1637666314.0
58,0.169176,1637666314.25
59,0.167895,1637666314.5
60,0.169176,1637666314.75
61,0.169176,1637666315.0
62,0.166613,1637666315.25
63,0.169176,1637666315.5
64,0.169176,1637666315.75
65,0.170458,1637666316.0
66,0.169176,1637666316.25
67,0.169176,1637666316.5
68,0.170458,1637666316.75
69,0.169176,1637666317.0
70,0.170458,1637666317.25
71,0.169176,1637666317.5
72,0.170458,1637666317.75
73,0.169176,1637666318.0
74,0.170458,1637666318.25
75,0.167895,1637666318.5
76,0.17174,1637666318.75
77,0.17174,1637666319.0
78,0.175585,1637666319.25
79,0.175585,1637666319.5
80,0.176866,1637666319.75
81,0.175585,1637666320.0
82,0.174303,1637666320.25
83,0.175585,1637666320.5
84,0.175585,1637666320.75
85,0.175585,1637666321.0
86,0.173021,1637666321.25
87,0.176866,1637666321.5
88,0.178148,1637666321.75
89,0.178148,1637666322.0
90,0.178148,1637666322.25
91,0.178148,1637666322.5
92,0.178148,1637666322.75
93,0.17943,1637666323.0
94,0.17943,1637666323.25
95,0.178148,1637666323.5
