,HR,timestamp
1,49.0,1638871249.0
2,49.0,1638871250.0
3,57.0,1638871251.0
4,56.5,1638871252.0
5,56.2,1638871253.0
6,65.0,1638871254.0
7,71.71,1638871255.0
8,76.88,1638871256.0
9,80.67,1638871257.0
10,83.9,1638871258.0
11,86.55,1638871259.0
12,89.17,1638871260.0
13,91.54,1638871261.0
14,91.29,1638871262.0
15,89.4,1638871263.0
16,87.88,1638871264.0
17,86.53,1638871265.0
18,85.28,1638871266.0
19,84.16,1638871267.0
20,83.05,1638871268.0
21,82.0,1638871269.0
22,81.0,1638871270.0
23,80.09,1638871271.0
24,79.29,1638871272.0
25,78.6,1638871273.0
26,77.96,1638871274.0
27,77.33,1638871275.0
28,77.46,1638871276.0
29,77.59,1638871277.0
30,77.73,1638871278.0
31,77.87,1638871279.0
32,78.0,1638871280.0
33,78.09,1638871281.0
34,78.18,1638871282.0
35,78.4,1638871283.0
36,78.61,1638871284.0
37,78.86,1638871285.0
38,79.11,1638871286.0
39,79.38,1638871287.0
40,79.65,1638871288.0
41,79.88,1638871289.0
42,80.26,1638871290.0
43,80.6,1638871291.0
44,80.91,1638871292.0
45,81.2,1638871293.0
46,81.46,1638871294.0
47,81.68,1638871295.0
48,81.9,1638871296.0
49,82.12,1638871297.0
50,82.34,1638871298.0
51,82.47,1638871299.0
52,82.62,1638871300.0
53,82.79,1638871301.0
54,82.94,1638871302.0
55,83.09,1638871303.0
56,83.27,1638871304.0
57,83.68,1638871305.0
58,84.05,1638871306.0
59,84.44,1638871307.0
60,84.78,1638871308.0
61,85.73,1638871309.0
62,86.67,1638871310.0
63,87.13,1638871311.0
64,87.07,1638871312.0
65,87.03,1638871313.0
66,86.08,1638871314.0
67,85.13,1638871315.0
68,84.13,1638871316.0
69,83.15,1638871317.0
70,82.12,1638871318.0
71,81.07,1638871319.0
72,80.03,1638871320.0
73,78.98,1638871321.0
74,78.47,1638871322.0
75,78.4,1638871323.0
76,78.43,1638871324.0
77,78.43,1638871325.0
78,78.42,1638871326.0
79,78.4,1638871327.0
80,78.4,1638871328.0
81,78.58,1638871329.0
82,78.75,1638871330.0
83,78.88,1638871331.0
84,78.97,1638871332.0
85,79.02,1638871333.0
86,79.05,1638871334.0
87,79.07,1638871335.0
88,78.73,1638871336.0
89,78.38,1638871337.0
90,78.02,1638871338.0
91,77.65,1638871339.0
92,77.3,1638871340.0
93,76.97,1638871341.0
94,76.62,1638871342.0
95,76.18,1638871343.0
96,75.75,1638871344.0
97,75.27,1638871345.0
98,74.78,1638871346.0
99,74.25,1638871347.0
100,73.7,1638871348.0
101,73.15,1638871349.0
102,72.48,1638871350.0
103,71.83,1638871351.0
104,71.18,1638871352.0
105,70.52,1638871353.0
106,69.87,1638871354.0
107,69.23,1638871355.0
108,68.6,1638871356.0
109,67.97,1638871357.0
110,67.32,1638871358.0
111,66.73,1638871359.0
112,66.13,1638871360.0
113,65.5,1638871361.0
114,64.9,1638871362.0
115,64.3,1638871363.0
116,63.67,1638871364.0
