,TEMP,timestamp
1,32.87,1638871239.0
2,32.87,1638871239.25
3,32.87,1638871239.5
4,32.87,1638871239.75
5,32.87,1638871240.0
6,32.87,1638871240.25
7,32.87,1638871240.5
8,32.87,1638871240.75
9,32.83,1638871241.0
10,32.83,1638871241.25
11,32.83,1638871241.5
12,32.83,1638871241.75
13,32.84,1638871242.0
14,32.84,1638871242.25
15,32.84,1638871242.5
16,32.84,1638871242.75
17,32.84,1638871243.0
18,32.84,1638871243.25
19,32.84,1638871243.5
20,32.84,1638871243.75
21,32.84,1638871244.0
22,32.84,1638871244.25
23,32.84,1638871244.5
24,32.84,1638871244.75
25,32.84,1638871245.0
26,32.84,1638871245.25
27,32.84,1638871245.5
28,32.84,1638871245.75
29,32.83,1638871246.0
30,32.83,1638871246.25
31,32.83,1638871246.5
32,32.83,1638871246.75
33,32.81,1638871247.0
34,32.81,1638871247.25
35,32.81,1638871247.5
36,32.81,1638871247.75
37,32.84,1638871248.0
38,32.84,1638871248.25
39,32.84,1638871248.5
40,32.84,1638871248.75
41,32.83,1638871249.0
42,32.83,1638871249.25
43,32.83,1638871249.5
44,32.83,1638871249.75
45,32.83,1638871250.0
46,32.83,1638871250.25
47,32.83,1638871250.5
48,32.83,1638871250.75
49,32.83,1638871251.0
50,32.83,1638871251.25
51,32.83,1638871251.5
52,32.83,1638871251.75
53,32.84,1638871252.0
54,32.84,1638871252.25
55,32.84,1638871252.5
56,32.84,1638871252.75
57,32.84,1638871253.0
58,32.84,1638871253.25
59,32.84,1638871253.5
60,32.84,1638871253.75
61,32.84,1638871254.0
62,32.84,1638871254.25
63,32.84,1638871254.5
64,32.84,1638871254.75
65,32.83,1638871255.0
66,32.83,1638871255.25
67,32.83,1638871255.5
68,32.83,1638871255.75
69,32.83,1638871256.0
70,32.83,1638871256.25
71,32.83,1638871256.5
72,32.83,1638871256.75
73,32.84,1638871257.0
74,32.84,1638871257.25
75,32.84,1638871257.5
76,32.84,1638871257.75
77,32.83,1638871258.0
78,32.83,1638871258.25
79,32.83,1638871258.5
80,32.83,1638871258.75
81,32.84,1638871259.0
82,32.84,1638871259.25
83,32.84,1638871259.5
84,32.84,1638871259.75
85,32.83,1638871260.0
86,32.83,1638871260.25
87,32.83,1638871260.5
88,32.83,1638871260.75
89,32.84,1638871261.0
90,32.84,1638871261.25
91,32.84,1638871261.5
92,32.84,1638871261.75
93,32.83,1638871262.0
94,32.83,1638871262.25
95,32.83,1638871262.5
96,32.83,1638871262.75
97,32.81,1638871263.0
98,32.81,1638871263.25
99,32.81,1638871263.5
100,32.81,1638871263.75
101,32.84,1638871264.0
102,32.84,1638871264.25
103,32.84,1638871264.5
104,32.84,1638871264.75
105,32.83,1638871265.0
106,32.83,1638871265.25
107,32.83,1638871265.5
108,32.83,1638871265.75
109,32.84,1638871266.0
110,32.84,1638871266.25
111,32.84,1638871266.5
112,32.84,1638871266.75
113,32.79,1638871267.0
114,32.79,1638871267.25
115,32.79,1638871267.5
116,32.79,1638871267.75
117,32.83,1638871268.0
118,32.83,1638871268.25
119,32.83,1638871268.5
120,32.83,1638871268.75
121,32.83,1638871269.0
122,32.83,1638871269.25
123,32.83,1638871269.5
124,32.83,1638871269.75
125,32.81,1638871270.0
126,32.81,1638871270.25
127,32.81,1638871270.5
128,32.81,1638871270.75
129,32.83,1638871271.0
130,32.83,1638871271.25
131,32.83,1638871271.5
132,32.83,1638871271.75
133,32.83,1638871272.0
134,32.83,1638871272.25
135,32.83,1638871272.5
136,32.83,1638871272.75
137,32.83,1638871273.0
138,32.83,1638871273.25
139,32.83,1638871273.5
140,32.83,1638871273.75
141,32.83,1638871274.0
142,32.83,1638871274.25
143,32.83,1638871274.5
144,32.83,1638871274.75
145,32.83,1638871275.0
146,32.83,1638871275.25
147,32.83,1638871275.5
148,32.83,1638871275.75
149,32.81,1638871276.0
150,32.81,1638871276.25
151,32.81,1638871276.5
152,32.81,1638871276.75
153,32.83,1638871277.0
154,32.83,1638871277.25
155,32.83,1638871277.5
156,32.83,1638871277.75
157,32.84,1638871278.0
158,32.84,1638871278.25
159,32.84,1638871278.5
160,32.84,1638871278.75
161,32.84,1638871279.0
162,32.84,1638871279.25
163,32.84,1638871279.5
164,32.84,1638871279.75
165,32.84,1638871280.0
166,32.84,1638871280.25
167,32.84,1638871280.5
168,32.84,1638871280.75
169,32.83,1638871281.0
170,32.83,1638871281.25
171,32.83,1638871281.5
172,32.83,1638871281.75
173,32.84,1638871282.0
174,32.84,1638871282.25
175,32.84,1638871282.5
176,32.84,1638871282.75
177,32.79,1638871283.0
178,32.79,1638871283.25
179,32.79,1638871283.5
180,32.79,1638871283.75
181,32.77,1638871284.0
182,32.77,1638871284.25
183,32.77,1638871284.5
184,32.77,1638871284.75
185,32.73,1638871285.0
186,32.73,1638871285.25
187,32.73,1638871285.5
188,32.73,1638871285.75
189,32.81,1638871286.0
190,32.81,1638871286.25
191,32.81,1638871286.5
192,32.81,1638871286.75
193,32.81,1638871287.0
194,32.81,1638871287.25
195,32.81,1638871287.5
196,32.81,1638871287.75
197,32.81,1638871288.0
198,32.81,1638871288.25
199,32.81,1638871288.5
200,32.81,1638871288.75
201,32.79,1638871289.0
202,32.79,1638871289.25
203,32.79,1638871289.5
204,32.79,1638871289.75
205,32.77,1638871290.0
206,32.77,1638871290.25
207,32.77,1638871290.5
208,32.77,1638871290.75
209,32.77,1638871291.0
210,32.77,1638871291.25
211,32.77,1638871291.5
212,32.77,1638871291.75
213,32.75,1638871292.0
214,32.75,1638871292.25
215,32.75,1638871292.5
216,32.75,1638871292.75
217,32.77,1638871293.0
218,32.77,1638871293.25
219,32.77,1638871293.5
220,32.77,1638871293.75
221,32.75,1638871294.0
222,32.75,1638871294.25
223,32.75,1638871294.5
224,32.75,1638871294.75
225,32.77,1638871295.0
226,32.77,1638871295.25
227,32.77,1638871295.5
228,32.77,1638871295.75
229,32.75,1638871296.0
230,32.75,1638871296.25
231,32.75,1638871296.5
232,32.75,1638871296.75
233,32.77,1638871297.0
234,32.77,1638871297.25
235,32.77,1638871297.5
236,32.77,1638871297.75
237,32.79,1638871298.0
238,32.79,1638871298.25
239,32.79,1638871298.5
240,32.79,1638871298.75
241,32.79,1638871299.0
242,32.79,1638871299.25
243,32.79,1638871299.5
244,32.79,1638871299.75
245,32.79,1638871300.0
246,32.79,1638871300.25
247,32.79,1638871300.5
248,32.79,1638871300.75
249,32.77,1638871301.0
250,32.77,1638871301.25
251,32.77,1638871301.5
252,32.77,1638871301.75
253,32.79,1638871302.0
254,32.79,1638871302.25
255,32.79,1638871302.5
256,32.79,1638871302.75
257,32.81,1638871303.0
258,32.81,1638871303.25
259,32.81,1638871303.5
260,32.81,1638871303.75
261,32.79,1638871304.0
262,32.79,1638871304.25
263,32.79,1638871304.5
264,32.79,1638871304.75
265,32.81,1638871305.0
266,32.81,1638871305.25
267,32.81,1638871305.5
268,32.81,1638871305.75
269,32.79,1638871306.0
270,32.79,1638871306.25
271,32.79,1638871306.5
272,32.79,1638871306.75
273,32.81,1638871307.0
274,32.81,1638871307.25
275,32.81,1638871307.5
276,32.81,1638871307.75
277,32.81,1638871308.0
278,32.81,1638871308.25
279,32.81,1638871308.5
280,32.81,1638871308.75
281,32.81,1638871309.0
282,32.81,1638871309.25
283,32.81,1638871309.5
284,32.81,1638871309.75
285,32.81,1638871310.0
286,32.81,1638871310.25
287,32.81,1638871310.5
288,32.81,1638871310.75
289,32.81,1638871311.0
290,32.81,1638871311.25
291,32.81,1638871311.5
292,32.81,1638871311.75
293,32.79,1638871312.0
294,32.79,1638871312.25
295,32.79,1638871312.5
296,32.79,1638871312.75
297,32.81,1638871313.0
298,32.81,1638871313.25
299,32.81,1638871313.5
300,32.81,1638871313.75
301,32.84,1638871314.0
302,32.84,1638871314.25
303,32.84,1638871314.5
304,32.84,1638871314.75
305,32.83,1638871315.0
306,32.83,1638871315.25
307,32.83,1638871315.5
308,32.83,1638871315.75
309,32.83,1638871316.0
310,32.83,1638871316.25
311,32.83,1638871316.5
312,32.83,1638871316.75
313,32.83,1638871317.0
314,32.83,1638871317.25
315,32.83,1638871317.5
316,32.83,1638871317.75
317,32.83,1638871318.0
318,32.83,1638871318.25
319,32.83,1638871318.5
320,32.83,1638871318.75
321,32.84,1638871319.0
322,32.84,1638871319.25
323,32.84,1638871319.5
324,32.84,1638871319.75
325,32.84,1638871320.0
326,32.84,1638871320.25
327,32.84,1638871320.5
328,32.84,1638871320.75
329,32.83,1638871321.0
330,32.83,1638871321.25
331,32.83,1638871321.5
332,32.83,1638871321.75
333,32.83,1638871322.0
334,32.83,1638871322.25
335,32.83,1638871322.5
336,32.83,1638871322.75
337,32.83,1638871323.0
338,32.83,1638871323.25
339,32.83,1638871323.5
340,32.83,1638871323.75
341,32.83,1638871324.0
342,32.83,1638871324.25
343,32.83,1638871324.5
344,32.83,1638871324.75
345,32.83,1638871325.0
346,32.83,1638871325.25
347,32.83,1638871325.5
348,32.83,1638871325.75
349,32.84,1638871326.0
350,32.84,1638871326.25
351,32.84,1638871326.5
352,32.84,1638871326.75
353,32.83,1638871327.0
354,32.83,1638871327.25
355,32.83,1638871327.5
356,32.83,1638871327.75
357,32.84,1638871328.0
358,32.84,1638871328.25
359,32.84,1638871328.5
360,32.84,1638871328.75
361,32.83,1638871329.0
362,32.83,1638871329.25
363,32.83,1638871329.5
364,32.83,1638871329.75
365,32.83,1638871330.0
366,32.83,1638871330.25
367,32.83,1638871330.5
368,32.83,1638871330.75
369,32.87,1638871331.0
370,32.87,1638871331.25
371,32.87,1638871331.5
372,32.87,1638871331.75
373,32.83,1638871332.0
374,32.83,1638871332.25
375,32.83,1638871332.5
376,32.83,1638871332.75
377,32.84,1638871333.0
378,32.84,1638871333.25
379,32.84,1638871333.5
380,32.84,1638871333.75
381,32.84,1638871334.0
382,32.84,1638871334.25
383,32.84,1638871334.5
384,32.84,1638871334.75
385,32.87,1638871335.0
386,32.87,1638871335.25
387,32.87,1638871335.5
388,32.87,1638871335.75
389,32.87,1638871336.0
390,32.87,1638871336.25
391,32.87,1638871336.5
392,32.87,1638871336.75
393,32.84,1638871337.0
394,32.84,1638871337.25
395,32.84,1638871337.5
396,32.84,1638871337.75
397,32.84,1638871338.0
398,32.84,1638871338.25
399,32.84,1638871338.5
400,32.84,1638871338.75
401,32.87,1638871339.0
402,32.87,1638871339.25
403,32.87,1638871339.5
404,32.87,1638871339.75
405,32.84,1638871340.0
406,32.84,1638871340.25
407,32.84,1638871340.5
408,32.84,1638871340.75
409,32.87,1638871341.0
410,32.87,1638871341.25
411,32.87,1638871341.5
412,32.87,1638871341.75
413,32.84,1638871342.0
414,32.84,1638871342.25
415,32.84,1638871342.5
416,32.84,1638871342.75
417,32.84,1638871343.0
418,32.84,1638871343.25
419,32.84,1638871343.5
420,32.84,1638871343.75
421,32.84,1638871344.0
422,32.84,1638871344.25
423,32.84,1638871344.5
424,32.84,1638871344.75
425,32.84,1638871345.0
426,32.84,1638871345.25
427,32.84,1638871345.5
428,32.84,1638871345.75
429,32.84,1638871346.0
430,32.84,1638871346.25
431,32.84,1638871346.5
432,32.84,1638871346.75
433,32.87,1638871347.0
434,32.87,1638871347.25
435,32.87,1638871347.5
436,32.87,1638871347.75
437,32.87,1638871348.0
438,32.87,1638871348.25
439,32.87,1638871348.5
440,32.87,1638871348.75
441,32.87,1638871349.0
442,32.87,1638871349.25
443,32.87,1638871349.5
444,32.87,1638871349.75
445,32.89,1638871350.0
446,32.89,1638871350.25
447,32.89,1638871350.5
448,32.89,1638871350.75
449,32.87,1638871351.0
450,32.87,1638871351.25
451,32.87,1638871351.5
452,32.87,1638871351.75
453,32.84,1638871352.0
454,32.84,1638871352.25
455,32.84,1638871352.5
456,32.84,1638871352.75
457,32.87,1638871353.0
458,32.87,1638871353.25
459,32.87,1638871353.5
460,32.87,1638871353.75
461,32.84,1638871354.0
462,32.84,1638871354.25
463,32.84,1638871354.5
464,32.84,1638871354.75
465,32.87,1638871355.0
466,32.87,1638871355.25
467,32.87,1638871355.5
468,32.87,1638871355.75
469,32.87,1638871356.0
470,32.87,1638871356.25
471,32.87,1638871356.5
472,32.87,1638871356.75
473,32.89,1638871357.0
474,32.89,1638871357.25
475,32.89,1638871357.5
476,32.89,1638871357.75
477,32.87,1638871358.0
478,32.87,1638871358.25
479,32.87,1638871358.5
480,32.87,1638871358.75
481,32.87,1638871359.0
482,32.87,1638871359.25
483,32.87,1638871359.5
484,32.87,1638871359.75
485,32.87,1638871360.0
486,32.87,1638871360.25
487,32.87,1638871360.5
488,32.87,1638871360.75
489,32.87,1638871361.0
490,32.87,1638871361.25
491,32.87,1638871361.5
492,32.87,1638871361.75
493,32.87,1638871362.0
494,32.87,1638871362.25
495,32.87,1638871362.5
496,32.87,1638871362.75
497,32.87,1638871363.0
498,32.87,1638871363.25
499,32.87,1638871363.5
500,32.87,1638871363.75
501,32.91,1638871364.0
502,32.91,1638871364.25
503,32.91,1638871364.5
504,32.91,1638871364.75
505,32.89,1638871365.0
506,32.89,1638871365.25
507,32.89,1638871365.5
508,32.89,1638871365.75
509,32.87,1638871366.0
510,32.87,1638871366.25
511,32.87,1638871366.5
512,32.87,1638871366.75
513,32.84,1638871367.0
514,32.84,1638871367.25
515,32.84,1638871367.5
516,32.84,1638871367.75
517,32.87,1638871368.0
518,32.87,1638871368.25
519,32.87,1638871368.5
520,32.87,1638871368.75
521,32.89,1638871369.0
522,32.89,1638871369.25
523,32.89,1638871369.5
524,32.89,1638871369.75
525,32.89,1638871370.0
526,32.89,1638871370.25
527,32.89,1638871370.5
528,32.89,1638871370.75
529,32.87,1638871371.0
530,32.87,1638871371.25
531,32.87,1638871371.5
532,32.87,1638871371.75
533,32.87,1638871372.0
534,32.87,1638871372.25
535,32.87,1638871372.5
536,32.87,1638871372.75
537,32.87,1638871373.0
538,32.87,1638871373.25
539,32.87,1638871373.5
540,32.87,1638871373.75
541,32.87,1638871374.0
542,32.87,1638871374.25
543,32.87,1638871374.5
544,32.87,1638871374.75
545,32.87,1638871375.0
546,32.87,1638871375.25
547,32.87,1638871375.5
548,32.87,1638871375.75
549,32.87,1638871376.0
550,32.87,1638871376.25
551,32.87,1638871376.5
552,32.87,1638871376.75
553,32.89,1638871377.0
554,32.89,1638871377.25
555,32.89,1638871377.5
556,32.89,1638871377.75
557,32.89,1638871378.0
558,32.89,1638871378.25
559,32.89,1638871378.5
560,32.89,1638871378.75
561,32.87,1638871379.0
562,32.87,1638871379.25
563,32.87,1638871379.5
564,32.87,1638871379.75
565,32.87,1638871380.0
566,32.87,1638871380.25
567,32.87,1638871380.5
568,32.87,1638871380.75
569,32.89,1638871381.0
570,32.89,1638871381.25
571,32.89,1638871381.5
572,32.89,1638871381.75
573,32.87,1638871382.0
574,32.87,1638871382.25
575,32.87,1638871382.5
576,32.87,1638871382.75
577,32.89,1638871383.0
578,32.89,1638871383.25
579,32.89,1638871383.5
580,32.89,1638871383.75
581,32.89,1638871384.0
582,32.89,1638871384.25
583,32.89,1638871384.5
584,32.89,1638871384.75
585,32.91,1638871385.0
586,32.91,1638871385.25
587,32.91,1638871385.5
588,32.91,1638871385.75
589,32.93,1638871386.0
590,32.93,1638871386.25
591,32.93,1638871386.5
592,32.93,1638871386.75
593,32.87,1638871387.0
594,32.87,1638871387.25
595,32.87,1638871387.5
596,32.87,1638871387.75
597,32.89,1638871388.0
598,32.89,1638871388.25
599,32.89,1638871388.5
600,32.89,1638871388.75
601,32.87,1638871389.0
602,32.87,1638871389.25
603,32.87,1638871389.5
604,32.87,1638871389.75
605,32.87,1638871390.0
606,32.87,1638871390.25
607,32.87,1638871390.5
608,32.87,1638871390.75
609,32.91,1638871391.0
610,32.91,1638871391.25
611,32.91,1638871391.5
612,32.91,1638871391.75
613,32.84,1638871392.0
614,32.84,1638871392.25
615,32.84,1638871392.5
616,32.84,1638871392.75
617,32.89,1638871393.0
618,32.89,1638871393.25
619,32.89,1638871393.5
620,32.89,1638871393.75
621,32.87,1638871394.0
622,32.87,1638871394.25
623,32.87,1638871394.5
624,32.87,1638871394.75
625,32.91,1638871395.0
626,32.91,1638871395.25
627,32.91,1638871395.5
628,32.91,1638871395.75
629,32.89,1638871396.0
630,32.89,1638871396.25
631,32.89,1638871396.5
632,32.89,1638871396.75
633,32.89,1638871397.0
634,32.89,1638871397.25
635,32.89,1638871397.5
636,32.89,1638871397.75
637,32.87,1638871398.0
638,32.87,1638871398.25
639,32.87,1638871398.5
640,32.87,1638871398.75
641,32.89,1638871399.0
642,32.89,1638871399.25
643,32.89,1638871399.5
644,32.89,1638871399.75
645,32.91,1638871400.0
646,32.91,1638871400.25
647,32.91,1638871400.5
648,32.91,1638871400.75
649,32.91,1638871401.0
650,32.91,1638871401.25
651,32.91,1638871401.5
652,32.91,1638871401.75
653,32.89,1638871402.0
654,32.89,1638871402.25
655,32.89,1638871402.5
656,32.89,1638871402.75
657,32.91,1638871403.0
658,32.91,1638871403.25
659,32.91,1638871403.5
660,32.91,1638871403.75
661,32.89,1638871404.0
662,32.89,1638871404.25
663,32.89,1638871404.5
664,32.89,1638871404.75
665,32.89,1638871405.0
666,32.89,1638871405.25
667,32.89,1638871405.5
668,32.89,1638871405.75
669,32.89,1638871406.0
670,32.89,1638871406.25
671,32.89,1638871406.5
672,32.89,1638871406.75
673,32.91,1638871407.0
674,32.91,1638871407.25
675,32.91,1638871407.5
676,32.91,1638871407.75
677,32.91,1638871408.0
678,32.91,1638871408.25
679,32.91,1638871408.5
680,32.91,1638871408.75
681,32.95,1638871409.0
682,32.95,1638871409.25
683,32.95,1638871409.5
684,32.95,1638871409.75
685,32.89,1638871410.0
686,32.89,1638871410.25
687,32.89,1638871410.5
688,32.89,1638871410.75
689,32.89,1638871411.0
690,32.89,1638871411.25
691,32.89,1638871411.5
692,32.89,1638871411.75
693,32.89,1638871412.0
694,32.89,1638871412.25
695,32.89,1638871412.5
696,32.89,1638871412.75
697,32.89,1638871413.0
698,32.89,1638871413.25
699,32.89,1638871413.5
700,32.89,1638871413.75
701,32.91,1638871414.0
702,32.91,1638871414.25
703,32.91,1638871414.5
704,32.91,1638871414.75
705,32.87,1638871415.0
706,32.87,1638871415.25
707,32.87,1638871415.5
708,32.87,1638871415.75
709,32.91,1638871416.0
710,32.91,1638871416.25
711,32.91,1638871416.5
712,32.91,1638871416.75
713,32.87,1638871417.0
714,32.87,1638871417.25
715,32.87,1638871417.5
716,32.87,1638871417.75
717,32.89,1638871418.0
718,32.89,1638871418.25
719,32.89,1638871418.5
720,32.89,1638871418.75
