,EDA,timestamp
1,0.0,1638871239.0
2,0.345959,1638871239.25
3,0.440778,1638871239.5
4,0.448466,1638871239.75
5,0.45231,1638871240.0
6,0.451028,1638871240.25
7,0.457435,1638871240.5
8,0.461279,1638871240.75
9,0.46256,1638871241.0
10,0.466404,1638871241.25
11,0.470248,1638871241.5
12,0.470248,1638871241.75
13,0.467686,1638871242.0
14,0.463842,1638871242.25
15,0.466404,1638871242.5
16,0.463842,1638871242.75
17,0.466404,1638871243.0
18,0.453591,1638871243.25
19,0.454872,1638871243.5
20,0.463842,1638871243.75
21,0.470248,1638871244.0
22,0.48178,1638871244.25
23,0.48178,1638871244.5
24,0.48178,1638871244.75
25,0.48178,1638871245.0
26,0.48178,1638871245.25
27,0.480499,1638871245.5
28,0.480499,1638871245.75
29,0.480499,1638871246.0
30,0.468967,1638871246.25
31,0.456154,1638871246.5
32,0.451028,1638871246.75
33,0.445903,1638871247.0
34,0.451028,1638871247.25
35,0.46256,1638871247.5
36,0.447185,1638871247.75
37,0.444622,1638871248.0
38,0.440778,1638871248.25
39,0.435653,1638871248.5
40,0.430527,1638871248.75
41,0.418995,1638871249.0
42,0.417714,1638871249.25
43,0.424121,1638871249.5
44,0.424121,1638871249.75
45,0.426683,1638871250.0
46,0.410026,1638871250.25
47,0.39465,1638871250.5
48,0.398494,1638871250.75
49,0.380555,1638871251.0
50,0.399775,1638871251.25
51,0.416433,1638871251.5
52,0.401057,1638871251.75
53,0.398494,1638871252.0
54,0.398494,1638871252.25
55,0.410026,1638871252.5
56,0.421558,1638871252.75
57,0.422839,1638871253.0
58,0.422839,1638871253.25
59,0.418995,1638871253.5
60,0.421558,1638871253.75
61,0.425402,1638871254.0
62,0.425402,1638871254.25
63,0.421558,1638871254.5
64,0.421558,1638871254.75
65,0.425402,1638871255.0
66,0.425402,1638871255.25
67,0.424121,1638871255.5
68,0.421558,1638871255.75
69,0.425402,1638871256.0
70,0.426683,1638871256.25
71,0.430527,1638871256.5
72,0.426683,1638871256.75
73,0.426683,1638871257.0
74,0.429246,1638871257.25
75,0.429246,1638871257.5
76,0.429246,1638871257.75
77,0.427965,1638871258.0
78,0.425402,1638871258.25
79,0.429246,1638871258.5
80,0.427965,1638871258.75
81,0.429246,1638871259.0
82,0.424121,1638871259.25
83,0.426683,1638871259.5
84,0.426683,1638871259.75
85,0.426683,1638871260.0
86,0.429246,1638871260.25
87,0.425402,1638871260.5
88,0.427965,1638871260.75
89,0.429246,1638871261.0
90,0.429246,1638871261.25
91,0.430527,1638871261.5
92,0.425402,1638871261.75
93,0.427965,1638871262.0
94,0.427965,1638871262.25
95,0.429246,1638871262.5
96,0.425402,1638871262.75
97,0.425402,1638871263.0
98,0.429246,1638871263.25
99,0.429246,1638871263.5
100,0.430527,1638871263.75
101,0.425402,1638871264.0
102,0.425402,1638871264.25
103,0.427965,1638871264.5
104,0.430527,1638871264.75
105,0.430527,1638871265.0
106,0.426683,1638871265.25
