,EDA,timestamp
1,0.0,1637323785.0
2,0.123008,1637323785.25
3,0.165292,1637323785.5
4,0.17298,1637323785.75
5,0.175542,1637323786.0
6,0.178105,1637323786.25
7,0.176824,1637323786.5
8,0.175542,1637323786.75
9,0.175542,1637323787.0
10,0.175542,1637323787.25
11,0.179386,1637323787.5
12,0.180668,1637323787.75
13,0.180668,1637323788.0
14,0.180668,1637323788.25
15,0.181949,1637323788.5
16,0.179386,1637323788.75
17,0.175542,1637323789.0
18,0.17298,1637323789.25
19,0.180668,1637323789.5
20,0.184512,1637323789.75
21,0.18323,1637323790.0
22,0.184512,1637323790.25
23,0.184512,1637323790.5
24,0.181949,1637323790.75
25,0.18323,1637323791.0
26,0.181949,1637323791.25
27,0.181949,1637323791.5
28,0.184512,1637323791.75
29,0.18323,1637323792.0
30,0.185793,1637323792.25
31,0.187074,1637323792.5
32,0.187074,1637323792.75
33,0.181949,1637323793.0
34,0.181949,1637323793.25
35,0.18323,1637323793.5
36,0.18323,1637323793.75
37,0.185793,1637323794.0
38,0.185793,1637323794.25
39,0.187074,1637323794.5
40,0.184512,1637323794.75
41,0.18323,1637323795.0
42,0.184512,1637323795.25
43,0.18323,1637323795.5
44,0.184512,1637323795.75
45,0.188356,1637323796.0
46,0.188356,1637323796.25
47,0.188356,1637323796.5
48,0.189637,1637323796.75
49,0.184512,1637323797.0
50,0.184512,1637323797.25
51,0.18323,1637323797.5
52,0.187074,1637323797.75
53,0.189637,1637323798.0
54,0.189637,1637323798.25
55,0.188356,1637323798.5
56,0.188356,1637323798.75
57,0.185793,1637323799.0
58,0.185793,1637323799.25
59,0.185793,1637323799.5
60,0.189637,1637323799.75
61,0.189637,1637323800.0
62,0.187074,1637323800.25
63,0.1922,1637323800.5
64,0.188356,1637323800.75
65,0.185793,1637323801.0
66,0.187074,1637323801.25
67,0.187074,1637323801.5
68,0.189637,1637323801.75
69,0.193481,1637323802.0
70,0.194762,1637323802.25
71,0.1922,1637323802.5
72,0.1922,1637323802.75
73,0.190918,1637323803.0
74,0.188356,1637323803.25
