,HR,timestamp
1,60.0,1637323795.0
2,60.0,1637323796.0
3,68.33,1637323797.0
4,67.25,1637323798.0
5,67.0,1637323799.0
6,67.17,1637323800.0
7,67.29,1637323801.0
8,67.12,1637323802.0
9,66.78,1637323803.0
10,66.3,1637323804.0
11,65.82,1637323805.0
12,65.33,1637323806.0
13,64.92,1637323807.0
14,64.57,1637323808.0
15,64.2,1637323809.0
16,63.88,1637323810.0
17,63.53,1637323811.0
18,63.22,1637323812.0
19,62.95,1637323813.0
20,62.7,1637323814.0
21,62.48,1637323815.0
22,62.32,1637323816.0
23,62.17,1637323817.0
24,62.04,1637323818.0
25,61.96,1637323819.0
26,61.88,1637323820.0
27,61.81,1637323821.0
28,61.75,1637323822.0
29,61.69,1637323823.0
30,61.63,1637323824.0
31,61.58,1637323825.0
32,61.53,1637323826.0
33,61.48,1637323827.0
34,61.44,1637323828.0
35,61.37,1637323829.0
36,61.28,1637323830.0
37,61.19,1637323831.0
38,61.11,1637323832.0
39,61.03,1637323833.0
40,61.28,1637323834.0
41,61.41,1637323835.0
42,61.52,1637323836.0
43,61.63,1637323837.0
44,61.73,1637323838.0
45,61.84,1637323839.0
46,61.91,1637323840.0
47,61.96,1637323841.0
48,61.98,1637323842.0
49,62.0,1637323843.0
50,62.02,1637323844.0
51,62.02,1637323845.0
52,62.02,1637323846.0
53,62.06,1637323847.0
54,62.0,1637323848.0
55,61.96,1637323849.0
56,61.93,1637323850.0
57,61.96,1637323851.0
58,62.0,1637323852.0
59,62.14,1637323853.0
60,62.27,1637323854.0
61,62.58,1637323855.0
62,62.9,1637323856.0
63,62.8,1637323857.0
64,63.07,1637323858.0
65,63.27,1637323859.0
66,63.43,1637323860.0
67,63.55,1637323861.0
68,63.77,1637323862.0
69,63.98,1637323863.0
70,64.2,1637323864.0
71,64.43,1637323865.0
72,64.65,1637323866.0
73,64.9,1637323867.0
74,65.15,1637323868.0
75,65.48,1637323869.0
76,65.78,1637323870.0
77,66.2,1637323871.0
78,66.63,1637323872.0
79,67.03,1637323873.0
80,67.45,1637323874.0
81,67.93,1637323875.0
82,68.4,1637323876.0
83,68.98,1637323877.0
84,69.57,1637323878.0
85,70.12,1637323879.0
86,70.63,1637323880.0
87,71.13,1637323881.0
88,71.63,1637323882.0
89,72.12,1637323883.0
90,72.6,1637323884.0
91,73.03,1637323885.0
92,73.5,1637323886.0
93,74.0,1637323887.0
94,74.5,1637323888.0
95,75.03,1637323889.0
96,75.62,1637323890.0
97,76.23,1637323891.0
98,76.92,1637323892.0
99,77.62,1637323893.0
100,78.1,1637323894.0
101,78.67,1637323895.0
102,79.3,1637323896.0
103,79.95,1637323897.0
104,80.6,1637323898.0
105,81.25,1637323899.0
106,81.93,1637323900.0
107,82.63,1637323901.0
108,83.28,1637323902.0
109,84.12,1637323903.0
110,84.95,1637323904.0
111,85.77,1637323905.0
112,86.57,1637323906.0
113,87.42,1637323907.0
114,88.15,1637323908.0
115,88.82,1637323909.0
116,88.85,1637323910.0
117,88.83,1637323911.0
118,88.82,1637323912.0
119,88.7,1637323913.0
120,88.58,1637323914.0
121,88.33,1637323915.0
122,88.08,1637323916.0
123,87.78,1637323917.0
124,87.47,1637323918.0
125,87.17,1637323919.0
126,86.85,1637323920.0
127,86.57,1637323921.0
128,86.2,1637323922.0
129,85.83,1637323923.0
130,85.48,1637323924.0
131,85.18,1637323925.0
132,84.93,1637323926.0
133,84.65,1637323927.0
134,84.33,1637323928.0
135,83.93,1637323929.0
136,83.55,1637323930.0
137,83.18,1637323931.0
138,82.8,1637323932.0
139,82.47,1637323933.0
140,82.12,1637323934.0
141,81.7,1637323935.0
142,81.25,1637323936.0
143,80.68,1637323937.0
144,80.1,1637323938.0
145,79.55,1637323939.0
146,79.03,1637323940.0
147,78.57,1637323941.0
148,78.08,1637323942.0
149,77.6,1637323943.0
150,77.08,1637323944.0
151,76.62,1637323945.0
152,76.1,1637323946.0
153,75.52,1637323947.0
154,74.98,1637323948.0
155,74.43,1637323949.0
156,73.88,1637323950.0
157,73.3,1637323951.0
158,72.65,1637323952.0
159,72.02,1637323953.0
160,71.4,1637323954.0
161,70.77,1637323955.0
162,70.05,1637323956.0
163,69.3,1637323957.0
164,68.57,1637323958.0
165,67.82,1637323959.0
166,67.05,1637323960.0
167,66.28,1637323961.0
168,65.48,1637323962.0
169,64.87,1637323963.0
170,64.23,1637323964.0
171,63.63,1637323965.0
172,63.03,1637323966.0
173,62.33,1637323967.0
174,61.78,1637323968.0
175,61.28,1637323969.0
176,61.83,1637323970.0
177,62.38,1637323971.0
178,62.87,1637323972.0
179,63.35,1637323973.0
180,63.8,1637323974.0
181,64.23,1637323975.0
182,64.68,1637323976.0
183,65.17,1637323977.0
184,65.63,1637323978.0
185,66.08,1637323979.0
186,66.52,1637323980.0
187,66.93,1637323981.0
188,67.42,1637323982.0
189,67.92,1637323983.0
190,68.33,1637323984.0
191,68.57,1637323985.0
192,68.77,1637323986.0
193,68.97,1637323987.0
194,69.18,1637323988.0
195,69.42,1637323989.0
196,69.67,1637323990.0
197,69.8,1637323991.0
198,69.93,1637323992.0
199,70.05,1637323993.0
200,70.17,1637323994.0
201,70.32,1637323995.0
202,70.5,1637323996.0
203,70.68,1637323997.0
204,70.88,1637323998.0
205,71.07,1637323999.0
206,71.27,1637324000.0
207,71.43,1637324001.0
208,71.62,1637324002.0
209,71.82,1637324003.0
210,72.05,1637324004.0
211,72.3,1637324005.0
212,72.57,1637324006.0
213,72.88,1637324007.0
214,73.17,1637324008.0
215,73.45,1637324009.0
216,73.7,1637324010.0
217,73.95,1637324011.0
218,74.2,1637324012.0
219,74.42,1637324013.0
220,74.62,1637324014.0
221,74.78,1637324015.0
222,75.02,1637324016.0
223,75.28,1637324017.0
224,75.5,1637324018.0
225,75.73,1637324019.0
226,75.97,1637324020.0
227,76.2,1637324021.0
228,76.53,1637324022.0
229,76.48,1637324023.0
230,76.45,1637324024.0
231,76.4,1637324025.0
232,76.37,1637324026.0
233,76.32,1637324027.0
234,76.3,1637324028.0
235,76.23,1637324029.0
236,75.77,1637324030.0
237,75.28,1637324031.0
238,74.87,1637324032.0
239,74.45,1637324033.0
240,74.07,1637324034.0
241,73.68,1637324035.0
242,73.28,1637324036.0
243,72.9,1637324037.0
244,72.52,1637324038.0
245,72.17,1637324039.0
246,71.83,1637324040.0
247,71.52,1637324041.0
248,71.15,1637324042.0
249,70.8,1637324043.0
250,70.55,1637324044.0
251,70.42,1637324045.0
252,70.3,1637324046.0
253,70.2,1637324047.0
254,70.12,1637324048.0
255,70.05,1637324049.0
256,70.0,1637324050.0
257,69.95,1637324051.0
258,69.92,1637324052.0
259,69.88,1637324053.0
260,69.85,1637324054.0
261,69.8,1637324055.0
262,69.73,1637324056.0
263,69.67,1637324057.0
264,69.6,1637324058.0
265,69.53,1637324059.0
266,69.45,1637324060.0
267,69.37,1637324061.0
268,69.27,1637324062.0
269,69.18,1637324063.0
270,69.1,1637324064.0
271,69.0,1637324065.0
272,68.9,1637324066.0
273,68.78,1637324067.0
274,68.65,1637324068.0
275,68.52,1637324069.0
276,68.37,1637324070.0
277,68.22,1637324071.0
278,68.07,1637324072.0
279,67.9,1637324073.0
280,67.72,1637324074.0
281,67.57,1637324075.0
282,67.37,1637324076.0
283,67.17,1637324077.0
284,66.98,1637324078.0
285,66.77,1637324079.0
286,66.57,1637324080.0
287,66.37,1637324081.0
288,66.15,1637324082.0
289,65.97,1637324083.0
290,65.82,1637324084.0
291,65.72,1637324085.0
292,65.63,1637324086.0
293,65.6,1637324087.0
294,65.55,1637324088.0
295,65.53,1637324089.0
296,65.52,1637324090.0
297,65.52,1637324091.0
298,65.52,1637324092.0
299,65.5,1637324093.0
300,65.45,1637324094.0
301,65.38,1637324095.0
302,65.32,1637324096.0
303,65.25,1637324097.0
304,65.22,1637324098.0
305,65.18,1637324099.0
306,65.17,1637324100.0
307,65.17,1637324101.0
308,65.15,1637324102.0
309,65.12,1637324103.0
310,65.07,1637324104.0
311,65.03,1637324105.0
312,64.98,1637324106.0
313,64.92,1637324107.0
314,64.85,1637324108.0
315,64.75,1637324109.0
316,64.65,1637324110.0
317,64.57,1637324111.0
318,64.47,1637324112.0
319,64.37,1637324113.0
320,64.3,1637324114.0
321,64.22,1637324115.0
322,64.15,1637324116.0
323,64.08,1637324117.0
324,64.0,1637324118.0
325,63.92,1637324119.0
326,63.83,1637324120.0
327,63.75,1637324121.0
328,63.67,1637324122.0
329,63.55,1637324123.0
330,63.43,1637324124.0
331,63.32,1637324125.0
332,63.2,1637324126.0
333,63.08,1637324127.0
334,62.97,1637324128.0
335,62.85,1637324129.0
336,62.75,1637324130.0
337,62.65,1637324131.0
338,62.55,1637324132.0
339,62.48,1637324133.0
340,62.42,1637324134.0
341,62.35,1637324135.0
342,62.3,1637324136.0
343,62.23,1637324137.0
344,62.18,1637324138.0
345,62.1,1637324139.0
346,61.97,1637324140.0
347,61.8,1637324141.0
348,61.62,1637324142.0
349,61.43,1637324143.0
350,61.23,1637324144.0
351,61.0,1637324145.0
352,60.73,1637324146.0
353,60.53,1637324147.0
354,60.35,1637324148.0
355,60.23,1637324149.0
356,60.12,1637324150.0
357,59.98,1637324151.0
358,59.85,1637324152.0
359,59.73,1637324153.0
360,59.67,1637324154.0
361,59.63,1637324155.0
362,59.6,1637324156.0
363,59.57,1637324157.0
364,59.53,1637324158.0
365,59.47,1637324159.0
366,59.4,1637324160.0
367,59.33,1637324161.0
368,59.28,1637324162.0
369,59.3,1637324163.0
370,59.33,1637324164.0
371,59.38,1637324165.0
372,59.47,1637324166.0
373,59.57,1637324167.0
374,59.68,1637324168.0
375,59.7,1637324169.0
376,59.73,1637324170.0
377,59.77,1637324171.0
378,59.8,1637324172.0
379,59.83,1637324173.0
380,59.82,1637324174.0
381,59.8,1637324175.0
382,59.8,1637324176.0
383,59.82,1637324177.0
384,59.82,1637324178.0
385,59.82,1637324179.0
386,59.8,1637324180.0
387,60.0,1637324181.0
388,60.22,1637324182.0
389,60.48,1637324183.0
390,60.83,1637324184.0
391,61.17,1637324185.0
392,61.5,1637324186.0
393,61.82,1637324187.0
394,62.15,1637324188.0
395,62.48,1637324189.0
396,62.8,1637324190.0
397,63.12,1637324191.0
398,63.42,1637324192.0
399,63.72,1637324193.0
400,64.1,1637324194.0
401,64.48,1637324195.0
402,64.87,1637324196.0
403,65.2,1637324197.0
404,65.53,1637324198.0
405,65.95,1637324199.0
406,66.42,1637324200.0
407,66.85,1637324201.0
408,67.32,1637324202.0
409,67.75,1637324203.0
410,68.17,1637324204.0
411,68.67,1637324205.0
412,69.23,1637324206.0
413,69.67,1637324207.0
414,70.17,1637324208.0
415,70.62,1637324209.0
416,71.08,1637324210.0
417,71.47,1637324211.0
418,71.82,1637324212.0
419,72.08,1637324213.0
420,72.32,1637324214.0
421,72.52,1637324215.0
422,72.68,1637324216.0
423,72.85,1637324217.0
424,72.85,1637324218.0
425,72.9,1637324219.0
426,72.98,1637324220.0
427,73.07,1637324221.0
428,73.17,1637324222.0
429,73.22,1637324223.0
430,73.25,1637324224.0
431,73.27,1637324225.0
432,73.25,1637324226.0
433,73.2,1637324227.0
434,73.12,1637324228.0
435,73.13,1637324229.0
436,73.1,1637324230.0
437,73.05,1637324231.0
438,73.0,1637324232.0
439,72.93,1637324233.0
440,72.88,1637324234.0
441,72.83,1637324235.0
442,72.77,1637324236.0
443,72.68,1637324237.0
444,72.65,1637324238.0
445,72.62,1637324239.0
446,72.6,1637324240.0
447,72.35,1637324241.0
448,72.1,1637324242.0
449,71.82,1637324243.0
450,71.45,1637324244.0
451,71.08,1637324245.0
452,70.73,1637324246.0
453,70.38,1637324247.0
454,70.02,1637324248.0
455,69.65,1637324249.0
456,69.3,1637324250.0
457,68.95,1637324251.0
458,68.63,1637324252.0
459,68.3,1637324253.0
460,67.9,1637324254.0
461,67.5,1637324255.0
462,67.1,1637324256.0
463,66.75,1637324257.0
464,66.4,1637324258.0
465,66.02,1637324259.0
466,65.65,1637324260.0
467,65.35,1637324261.0
468,65.03,1637324262.0
469,64.73,1637324263.0
470,64.43,1637324264.0
471,64.05,1637324265.0
472,63.63,1637324266.0
473,63.27,1637324267.0
474,62.87,1637324268.0
475,62.47,1637324269.0
476,62.05,1637324270.0
477,61.73,1637324271.0
478,61.45,1637324272.0
479,61.27,1637324273.0
480,61.1,1637324274.0
481,60.93,1637324275.0
482,60.77,1637324276.0
483,60.58,1637324277.0
484,60.52,1637324278.0
485,60.42,1637324279.0
486,60.27,1637324280.0
487,60.03,1637324281.0
488,59.82,1637324282.0
489,59.88,1637324283.0
490,60.02,1637324284.0
491,60.1,1637324285.0
492,60.12,1637324286.0
493,60.12,1637324287.0
494,60.12,1637324288.0
495,60.12,1637324289.0
496,60.13,1637324290.0
497,60.13,1637324291.0
498,60.13,1637324292.0
499,60.15,1637324293.0
500,60.17,1637324294.0
501,60.17,1637324295.0
502,60.17,1637324296.0
503,60.17,1637324297.0
504,60.15,1637324298.0
505,60.13,1637324299.0
506,60.12,1637324300.0
507,60.13,1637324301.0
508,60.15,1637324302.0
509,60.17,1637324303.0
510,60.22,1637324304.0
511,60.28,1637324305.0
512,60.33,1637324306.0
513,60.4,1637324307.0
514,60.45,1637324308.0
515,60.5,1637324309.0
516,60.53,1637324310.0
517,60.57,1637324311.0
518,60.58,1637324312.0
519,60.57,1637324313.0
520,60.55,1637324314.0
521,60.53,1637324315.0
522,60.5,1637324316.0
523,60.47,1637324317.0
524,60.43,1637324318.0
525,60.4,1637324319.0
526,60.35,1637324320.0
527,60.3,1637324321.0
528,60.27,1637324322.0
529,60.23,1637324323.0
530,60.2,1637324324.0
531,60.17,1637324325.0
532,60.12,1637324326.0
533,60.07,1637324327.0
534,60.02,1637324328.0
535,59.97,1637324329.0
536,59.92,1637324330.0
537,59.87,1637324331.0
538,59.82,1637324332.0
539,59.75,1637324333.0
540,59.75,1637324334.0
541,59.72,1637324335.0
