,HR,timestamp
1,48.0,1637421556.0
2,56.0,1637421557.0
3,53.67,1637421558.0
4,57.0,1637421559.0
5,59.0,1637421560.0
6,59.0,1637421561.0
7,59.0,1637421562.0
8,59.75,1637421563.0
9,60.56,1637421564.0
10,61.3,1637421565.0
11,61.91,1637421566.0
12,62.5,1637421567.0
13,63.0,1637421568.0
14,63.43,1637421569.0
15,63.8,1637421570.0
16,64.12,1637421571.0
17,64.47,1637421572.0
18,64.78,1637421573.0
19,65.05,1637421574.0
20,65.3,1637421575.0
21,65.52,1637421576.0
22,65.73,1637421577.0
23,65.87,1637421578.0
24,66.04,1637421579.0
25,66.2,1637421580.0
26,66.35,1637421581.0
27,66.33,1637421582.0
28,66.75,1637421583.0
29,67.24,1637421584.0
30,67.83,1637421585.0
31,68.71,1637421586.0
32,69.44,1637421587.0
33,70.21,1637421588.0
34,70.85,1637421589.0
35,71.54,1637421590.0
36,72.61,1637421591.0
37,73.78,1637421592.0
38,75.32,1637421593.0
39,76.82,1637421594.0
40,76.57,1637421595.0
41,76.34,1637421596.0
42,76.14,1637421597.0
43,75.95,1637421598.0
44,75.77,1637421599.0
45,75.6,1637421600.0
46,75.43,1637421601.0
47,75.28,1637421602.0
48,75.12,1637421603.0
49,74.98,1637421604.0
50,74.82,1637421605.0
51,74.69,1637421606.0
52,74.56,1637421607.0
53,74.45,1637421608.0
54,74.35,1637421609.0
55,74.25,1637421610.0
56,74.16,1637421611.0
57,74.07,1637421612.0
58,73.97,1637421613.0
59,73.88,1637421614.0
60,73.78,1637421615.0
61,74.08,1637421616.0
62,74.12,1637421617.0
63,74.4,1637421618.0
64,74.38,1637421619.0
65,74.38,1637421620.0
66,74.53,1637421621.0
67,74.68,1637421622.0
68,74.73,1637421623.0
69,74.73,1637421624.0
70,74.73,1637421625.0
71,74.65,1637421626.0
72,74.58,1637421627.0
73,74.5,1637421628.0
74,74.43,1637421629.0
75,74.35,1637421630.0
76,74.28,1637421631.0
77,74.18,1637421632.0
78,74.08,1637421633.0
79,73.97,1637421634.0
80,73.85,1637421635.0
81,73.7,1637421636.0
82,73.65,1637421637.0
83,73.63,1637421638.0
84,73.63,1637421639.0
85,73.73,1637421640.0
86,73.88,1637421641.0
87,73.98,1637421642.0
88,73.93,1637421643.0
89,73.83,1637421644.0
90,73.63,1637421645.0
91,73.23,1637421646.0
92,72.85,1637421647.0
93,72.43,1637421648.0
94,72.08,1637421649.0
95,71.7,1637421650.0
96,71.03,1637421651.0
97,70.25,1637421652.0
98,69.2,1637421653.0
99,68.15,1637421654.0
100,68.22,1637421655.0
101,68.28,1637421656.0
102,68.3,1637421657.0
103,68.33,1637421658.0
104,68.38,1637421659.0
105,68.45,1637421660.0
106,68.53,1637421661.0
107,68.57,1637421662.0
108,68.57,1637421663.0
109,68.58,1637421664.0
110,68.53,1637421665.0
111,68.47,1637421666.0
112,68.4,1637421667.0
113,68.32,1637421668.0
114,68.28,1637421669.0
115,68.27,1637421670.0
116,68.23,1637421671.0
117,68.2,1637421672.0
118,68.28,1637421673.0
119,68.35,1637421674.0
120,68.47,1637421675.0
121,68.63,1637421676.0
122,68.8,1637421677.0
123,68.95,1637421678.0
124,69.22,1637421679.0
125,69.47,1637421680.0
126,69.65,1637421681.0
127,69.82,1637421682.0
128,69.93,1637421683.0
129,70.08,1637421684.0
130,70.2,1637421685.0
131,70.33,1637421686.0
132,70.48,1637421687.0
133,70.65,1637421688.0
134,70.8,1637421689.0
135,70.95,1637421690.0
136,71.22,1637421691.0
137,71.52,1637421692.0
138,71.77,1637421693.0
139,72.05,1637421694.0
140,72.37,1637421695.0
141,72.72,1637421696.0
142,72.92,1637421697.0
143,73.12,1637421698.0
144,73.22,1637421699.0
145,73.2,1637421700.0
146,73.15,1637421701.0
147,73.2,1637421702.0
148,73.17,1637421703.0
149,72.88,1637421704.0
150,72.63,1637421705.0
151,72.42,1637421706.0
152,72.22,1637421707.0
153,72.0,1637421708.0
154,71.78,1637421709.0
155,71.55,1637421710.0
156,71.38,1637421711.0
157,71.25,1637421712.0
158,71.12,1637421713.0
159,70.95,1637421714.0
160,70.82,1637421715.0
161,70.68,1637421716.0
162,70.6,1637421717.0
163,70.5,1637421718.0
164,70.38,1637421719.0
165,70.25,1637421720.0
166,70.1,1637421721.0
167,69.98,1637421722.0
168,69.9,1637421723.0
169,69.8,1637421724.0
170,69.77,1637421725.0
171,69.73,1637421726.0
172,69.7,1637421727.0
173,69.67,1637421728.0
174,69.58,1637421729.0
175,69.48,1637421730.0
176,69.4,1637421731.0
177,69.32,1637421732.0
178,69.12,1637421733.0
179,68.93,1637421734.0
180,68.68,1637421735.0
181,68.42,1637421736.0
182,68.15,1637421737.0
183,67.92,1637421738.0
184,67.58,1637421739.0
185,67.25,1637421740.0
186,66.98,1637421741.0
187,66.75,1637421742.0
188,66.57,1637421743.0
189,66.38,1637421744.0
190,66.22,1637421745.0
191,66.13,1637421746.0
192,66.0,1637421747.0
193,65.87,1637421748.0
194,65.73,1637421749.0
195,65.62,1637421750.0
196,65.38,1637421751.0
197,65.13,1637421752.0
198,64.93,1637421753.0
199,64.7,1637421754.0
200,64.43,1637421755.0
201,64.17,1637421756.0
202,63.95,1637421757.0
203,63.73,1637421758.0
204,63.58,1637421759.0
205,63.43,1637421760.0
206,63.27,1637421761.0
207,63.12,1637421762.0
208,63.02,1637421763.0
209,63.17,1637421764.0
210,63.32,1637421765.0
211,63.47,1637421766.0
212,63.63,1637421767.0
213,63.8,1637421768.0
214,63.95,1637421769.0
215,64.12,1637421770.0
216,64.22,1637421771.0
217,64.3,1637421772.0
218,64.38,1637421773.0
219,64.48,1637421774.0
220,64.55,1637421775.0
