,EDA,timestamp
1,0.0,1637349351.0
2,0.146098,1637349351.25
3,0.196079,1637349351.5
4,0.202487,1637349351.75
5,0.20505,1637349352.0
6,0.203768,1637349352.25
7,0.202487,1637349352.5
8,0.203768,1637349352.75
9,0.203768,1637349353.0
10,0.207613,1637349353.25
11,0.207613,1637349353.5
12,0.208895,1637349353.75
13,0.20505,1637349354.0
14,0.20505,1637349354.25
15,0.206332,1637349354.5
16,0.208895,1637349354.75
17,0.207613,1637349355.0
18,0.207613,1637349355.25
19,0.207613,1637349355.5
20,0.20505,1637349355.75
21,0.207613,1637349356.0
22,0.206332,1637349356.25
23,0.210176,1637349356.5
24,0.211458,1637349356.75
25,0.211458,1637349357.0
26,0.211458,1637349357.25
27,0.207613,1637349357.5
28,0.208895,1637349357.75
29,0.206332,1637349358.0
30,0.211458,1637349358.25
31,0.211458,1637349358.5
32,0.212739,1637349358.75
33,0.211458,1637349359.0
34,0.208895,1637349359.25
35,0.208895,1637349359.5
36,0.211458,1637349359.75
37,0.212739,1637349360.0
38,0.214021,1637349360.25
39,0.212739,1637349360.5
40,0.212739,1637349360.75
41,0.208895,1637349361.0
42,0.210176,1637349361.25
43,0.210176,1637349361.5
44,0.214021,1637349361.75
45,0.215303,1637349362.0
46,0.215303,1637349362.25
47,0.214021,1637349362.5
48,0.212739,1637349362.75
49,0.212739,1637349363.0
50,0.211458,1637349363.25
51,0.214021,1637349363.5
52,0.215303,1637349363.75
53,0.215303,1637349364.0
54,0.216584,1637349364.25
55,0.212739,1637349364.5
56,0.214021,1637349364.75
57,0.212739,1637349365.0
58,0.215303,1637349365.25
59,0.216584,1637349365.5
60,0.217866,1637349365.75
61,0.215303,1637349366.0
62,0.211458,1637349366.25
63,0.215303,1637349366.5
64,0.217866,1637349366.75
65,0.217866,1637349367.0
66,0.219147,1637349367.25
67,0.217866,1637349367.5
68,0.214021,1637349367.75
69,0.215303,1637349368.0
70,0.215303,1637349368.25
71,0.217866,1637349368.5
72,0.219147,1637349368.75
73,0.217866,1637349369.0
74,0.217866,1637349369.25
75,0.214021,1637349369.5
76,0.216584,1637349369.75
77,0.219147,1637349370.0
78,0.220429,1637349370.25
79,0.220429,1637349370.5
80,0.220429,1637349370.75
81,0.217866,1637349371.0
82,0.216584,1637349371.25
83,0.217866,1637349371.5
84,0.217866,1637349371.75
85,0.22171,1637349372.0
86,0.219147,1637349372.25
87,0.220429,1637349372.5
88,0.219147,1637349372.75
89,0.217866,1637349373.0
90,0.217866,1637349373.25
91,0.220429,1637349373.5
92,0.222992,1637349373.75
93,0.222992,1637349374.0
94,0.222992,1637349374.25
95,0.217866,1637349374.5
96,0.22171,1637349374.75
97,0.220429,1637349375.0
98,0.222992,1637349375.25
99,0.224273,1637349375.5
100,0.222992,1637349375.75
101,0.224273,1637349376.0
102,0.22171,1637349376.25
103,0.220429,1637349376.5
104,0.222992,1637349376.75
105,0.22171,1637349377.0
106,0.222992,1637349377.25
107,0.224273,1637349377.5
108,0.225555,1637349377.75
109,0.225555,1637349378.0
110,0.22171,1637349378.25
111,0.22171,1637349378.5
112,0.22171,1637349378.75
113,0.225555,1637349379.0
114,0.225555,1637349379.25
115,0.226837,1637349379.5
116,0.226837,1637349379.75
117,0.22171,1637349380.0
118,0.222992,1637349380.25
119,0.220429,1637349380.5
120,0.222992,1637349380.75
121,0.226837,1637349381.0
122,0.226837,1637349381.25
123,0.228118,1637349381.5
124,0.226837,1637349381.75
125,0.225555,1637349382.0
126,0.224273,1637349382.25
127,0.224273,1637349382.5
128,0.225555,1637349382.75
129,0.226837,1637349383.0
130,0.225555,1637349383.25
131,0.228118,1637349383.5
132,0.224273,1637349383.75
133,0.226837,1637349384.0
134,0.225555,1637349384.25
135,0.2294,1637349384.5
136,0.228118,1637349384.75
137,0.2294,1637349385.0
138,0.225555,1637349385.25
139,0.226837,1637349385.5
140,0.226837,1637349385.75
141,0.230681,1637349386.0
142,0.230681,1637349386.25
143,0.230681,1637349386.5
144,0.231963,1637349386.75
145,0.226837,1637349387.0
146,0.226837,1637349387.25
147,0.2294,1637349387.5
148,0.231963,1637349387.75
149,0.230681,1637349388.0
150,0.2294,1637349388.25
151,0.230681,1637349388.5
152,0.2294,1637349388.75
153,0.230681,1637349389.0
154,0.231963,1637349389.25
155,0.231963,1637349389.5
156,0.233244,1637349389.75
157,0.228118,1637349390.0
158,0.228118,1637349390.25
159,0.231963,1637349390.5
160,0.233244,1637349390.75
161,0.230681,1637349391.0
