,BVP,timestamp
45835,34.88,1637350067.15625
45836,31.12,1637350067.171875
45837,28.14,1637350067.1875
45838,26.09,1637350067.203125
45839,24.82,1637350067.21875
45840,23.99,1637350067.234375
45841,23.18,1637350067.25
45842,22.12,1637350067.265625
45843,20.77,1637350067.28125
45844,19.32,1637350067.296875
45845,18.01,1637350067.3125
45846,16.93,1637350067.328125
45847,16.0,1637350067.34375
45848,14.93,1637350067.359375
45849,13.41,1637350067.375
45850,11.3,1637350067.390625
45851,8.61,1637350067.40625
45852,5.5,1637350067.421875
45853,2.14,1637350067.4375
45854,-1.4,1637350067.453125
45855,-5.15,1637350067.46875
45856,-9.23,1637350067.484375
45857,-13.66,1637350067.5
45858,-18.27,1637350067.515625
45859,-22.8,1637350067.53125
45860,-26.95,1637350067.546875
45861,-30.6,1637350067.5625
45862,-33.9,1637350067.578125
45863,-37.33,1637350067.59375
45864,-41.53,1637350067.609375
45865,-47.08,1637350067.625
45866,-54.19,1637350067.640625
45867,-62.37,1637350067.65625
45868,-70.29,1637350067.671875
45869,-75.91,1637350067.6875
45870,-76.9,1637350067.703125
45871,-71.38,1637350067.71875
45872,-58.64,1637350067.734375
45873,-39.69,1637350067.75
45874,-17.1,1637350067.765625
45875,5.62,1637350067.78125
45876,25.06,1637350067.796875
45877,38.9,1637350067.8125
45878,46.39,1637350067.828125
45879,48.28,1637350067.84375
45880,46.23,1637350067.859375
45881,42.08,1637350067.875
45882,37.26,1637350067.890625
45883,32.65,1637350067.90625
45884,28.61,1637350067.921875
45885,25.23,1637350067.9375
45886,22.48,1637350067.953125
45887,20.32,1637350067.96875
45888,18.69,1637350067.984375
45889,17.42,1637350068.0
45890,16.33,1637350068.015625
45891,15.27,1637350068.03125
45892,14.22,1637350068.046875
45893,13.32,1637350068.0625
45894,12.79,1637350068.078125
45895,12.78,1637350068.09375
45896,13.17,1637350068.109375
45897,13.6,1637350068.125
45898,13.57,1637350068.140625
45899,12.69,1637350068.15625
45900,10.84,1637350068.171875
45901,8.28,1637350068.1875
45902,5.5,1637350068.203125
45903,2.87,1637350068.21875
45904,0.52,1637350068.234375
45905,-1.84,1637350068.25
45906,-4.69,1637350068.265625
45907,-8.41,1637350068.28125
45908,-13.01,1637350068.296875
45909,-18.09,1637350068.3125
45910,-22.99,1637350068.328125
45911,-27.08,1637350068.34375
